deputado_id,switch_date,effect,abs_effect,n_pre,n_post,ideology_distance,direction,crosses_coalition,tenure_years,experience_cat,new_party_size,party_size_cat,vulnerability,old_CAT,new_CAT
74784,2016-03-15 17:48:00+00:00,0.02025615341813625,0.02025615341813625,7,23,0.53,Unknown,False,16.59,Senior,2,Minor,Low,Left,Left
74800,2004-07-09 14:40:00+00:00,-0.011658874195148536,0.011658874195148536,6,12,0.81,Unknown,False,5.63,Mid,21,Medium,Low,Center,Left
74800,2004-12-07 14:58:00+00:00,-0.011658874195148536,0.011658874195148536,6,12,1.42,Unknown,False,5.63,Mid,51,Major,Low,Left,Right
74800,2005-02-14 10:06:00+00:00,-0.011658874195148536,0.011658874195148536,6,12,0.638,Unknown,False,5.63,Mid,91,Major,Low,Right,Center
74800,2005-02-14 15:47:00+00:00,-0.011658874195148536,0.011658874195148536,6,12,0.638,Unknown,False,5.63,Mid,53,Major,Low,Center,Right
74813,2007-04-23 00:00:00+00:00,-0.1336339297827865,0.1336339297827865,31,152,0.02200000000000002,Unknown,False,16.07,Senior,62,Major,Low,Right,Right
74830,2003-08-05 21:14:00+00:00,0.04919009903707777,0.04919009903707777,7,15,0.6100000000000001,Unknown,False,8.34,Mid,48,Major,Low,Center,Right
74830,2005-02-02 16:02:00+00:00,0.04919009903707777,0.04919009903707777,7,15,0.638,Unknown,False,8.34,Mid,91,Major,Low,Right,Center
74833,2007-04-23 00:00:00+00:00,-0.2032815540877389,0.2032815540877389,66,41,0.02200000000000002,Unknown,False,34.56,Senior,62,Major,Low,Right,Right
74833,2011-10-26 12:05:00+00:00,-0.2032815540877389,0.2032815540877389,66,41,0.267,Unknown,False,34.56,Senior,38,Major,Low,Right,Right
74833,2016-03-22 11:19:00+00:00,-0.2032815540877389,0.2032815540877389,66,41,0.16800000000000004,Unknown,False,34.56,Senior,14,Medium,Low,Right,Right
74833,2018-03-26 21:34:00+00:00,-0.2032815540877389,0.2032815540877389,66,41,0.16800000000000004,Unknown,False,34.56,Senior,39,Major,Low,Right,Right
74838,2003-08-25 10:20:00+00:00,-0.12017417814496456,0.12017417814496456,17,12,0.782,Unknown,False,8.335,Mid,83,Major,Low,Left,Center
74844,2003-06-02 00:00:00+00:00,1.584762018481294e-05,1.584762018481294e-05,22,32,0.11499999999999999,Unknown,False,16.175,Senior,48,Major,Low,Right,Right
74847,2005-01-27 11:23:00+00:00,-0.013906114040319356,0.013906114040319356,62,97,0.25799999999999995,Unknown,False,24.12,Senior,62,Major,Low,Right,Right
74847,2005-04-28 00:00:00+00:00,-0.013906114040319356,0.013906114040319356,62,97,0.07200000000000006,Unknown,False,24.12,Senior,53,Major,Low,Right,Right
74847,2016-03-09 12:23:00+00:00,-0.013906114040319356,0.013906114040319356,62,97,0.133,Unknown,False,24.12,Senior,14,Medium,Low,Right,Right
74847,2018-03-27 19:57:00+00:00,-0.013906114040319356,0.013906114040319356,62,97,0.259,Unknown,False,24.12,Senior,11,Medium,Low,Right,Right
74856,2015-10-27 18:01:00+00:00,-0.05812812008616713,0.05812812008616713,90,101,0.09700000000000003,Unknown,False,22.57,Senior,69,Major,Low,Right,Center
74856,2018-03-03 15:59:00+00:00,-0.05812812008616713,0.05812812008616713,90,101,,Unknown,False,22.57,Senior,0,Minor,Low,Center,
74856,2018-03-09 17:02:00+00:00,-0.05812812008616713,0.05812812008616713,90,101,,Unknown,False,22.57,Senior,41,Major,Low,,Right
74856,2022-02-23 00:00:00+00:00,-0.05812812008616713,0.05812812008616713,90,101,,Unknown,False,22.57,Senior,0,Minor,Low,Right,
74862,2004-04-13 17:17:00+00:00,-0.07743662200488265,0.07743662200488265,218,238,0.09099999999999997,Unknown,False,42.19,Senior,22,Medium,Low,Left,Left
74862,2005-02-14 23:59:00+00:00,-0.07743662200488265,0.07743662200488265,218,238,0.394,Unknown,False,42.19,Senior,93,Major,Low,Left,Left
74862,2005-09-28 20:00:00+00:00,-0.07743662200488265,0.07743662200488265,218,238,0.44000000000000006,Unknown,False,42.19,Senior,20,Medium,Low,Left,Left
74862,2013-10-08 19:52:00+00:00,-0.07743662200488265,0.07743662200488265,218,238,0.373,Unknown,False,42.19,Senior,12,Medium,Low,Left,Center
74862,2015-09-23 17:32:00+00:00,-0.07743662200488265,0.07743662200488265,218,238,0.5750000000000001,Unknown,False,42.19,Senior,5,Minor,Low,Center,Left
76874,2021-06-29 18:01:00+00:00,0.001699936351094819,0.001699936351094819,57,64,0.47000000000000003,Unknown,False,2.18,Junior,32,Major,Low,Left,Left
77701,2003-04-25 11:13:00+00:00,-0.016005353090925115,0.016005353090925115,24,20,,Unknown,False,27.810000000000002,Senior,55,Major,Low,,Right
77701,2007-05-02 19:13:00+00:00,-0.016005353090925115,0.016005353090925115,24,20,0.259,Unknown,False,27.810000000000002,Senior,84,Major,Low,Right,Center
92346,2018-03-27 19:59:00+00:00,-0.07039521888914692,0.07039521888914692,24,28,0.259,Unknown,False,2.61,Junior,11,Medium,Low,Right,Right
92346,2022-02-23 00:00:00+00:00,-0.07039521888914692,0.07039521888914692,24,28,,Unknown,False,2.61,Junior,0,Minor,Low,Right,
92346,2022-03-22 14:59:00+00:00,-0.07039521888914692,0.07039521888914692,24,28,,Unknown,False,2.61,Junior,58,Major,Low,,Right
92776,2013-10-09 09:46:00+00:00,0.04704986308878817,0.04704986308878817,49,49,1.078,Unknown,False,4.26,Junior,30,Major,Low,Right,Left
92776,2016-03-17 17:10:00+00:00,0.04704986308878817,0.04704986308878817,49,49,0.8009999999999999,Unknown,False,4.26,Junior,36,Major,Low,Left,Right
97707,2018-03-08 18:27:00+00:00,0.02277906308563149,0.02277906308563149,21,17,1.094,Unknown,False,38.4,Senior,41,Major,Low,Left,Right
98057,2019-08-16 16:25:00+00:00,-0.014441910600686912,0.014441910600686912,37,26,0.0,Unknown,False,0.16,Junior,25,Medium,Low,Right,Right
