id,uri,nome,nomeEleitoral,siglaPartido,uriPartido,siglaUf,idLegislatura,email,urlFoto,dataHora,situacao,condicaoEleitoral,descricaoStatus,deputado_id,idLegislatura_inicial,data_inicio_carreira,partido_inicio_carreira,condicao_eleitoral_inicial
204500,https://dadosabertos.camara.leg.br/api/v2/deputados/204500,Eduardo Costa,Eduardo Costa,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,PA,56,,https://www.camara.leg.br/internet/deputado/bandep/204500.jpg,2022-03-30T14:50,Exercício,Titular,Alteração de partido,204500,56,2019-02-01T00:00,PTB,
204500,https://dadosabertos.camara.leg.br/api/v2/deputados/204500,Eduardo Costa,Eduardo Costa,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,PA,56,,https://www.camara.leg.br/internet/deputado/bandep/204500.jpg,2023-01-31T23:59,Fim de Mandato,Titular,Saída - Afastamento definitivo - Término da Legislatura,204500,56,2019-02-01T00:00,PTB,
74173,https://dadosabertos.camara.leg.br/api/v2/deputados/74173,EDUARDO CUNHA,EDUARDO CUNHA,PPB,https://dadosabertos.camara.leg.br/api/v2/partidos/36811,RJ,52,,https://www.camara.leg.br/internet/deputado/bandep/74173.jpg,2003-02-01T00:00,Exercício,Titular,Entrada - Posse de Eleito Titular - Posse na Sessão Preparatória / Nome no início da legislatura / Partido no início da legislatura,74173,52,2003-02-01T00:00,PPB,Titular
74173,https://dadosabertos.camara.leg.br/api/v2/deputados/74173,EDUARDO CUNHA,EDUARDO CUNHA,PPB,https://dadosabertos.camara.leg.br/api/v2/partidos/36811,RJ,52,,https://www.camara.leg.br/internet/deputado/bandep/74173.jpg,2003-02-28T00:00,Exercício,Titular,Diverso - Justificativa de Ausência - Ausência do Brasil,74173,52,2003-02-01T00:00,PPB,Titular
74173,https://dadosabertos.camara.leg.br/api/v2/deputados/74173,EDUARDO CUNHA,EDUARDO CUNHA,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,RJ,52,,https://www.camara.leg.br/internet/deputado/bandep/74173.jpg,2003-06-02T00:00,Exercício,Titular,Alteração de partido,74173,52,2003-02-01T00:00,PPB,Titular
74173,https://dadosabertos.camara.leg.br/api/v2/deputados/74173,EDUARDO CUNHA,EDUARDO CUNHA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,RJ,52,,https://www.camara.leg.br/internet/deputado/bandep/74173.jpg,2003-08-25T10:20,Exercício,Titular,Alteração de partido,74173,52,2003-02-01T00:00,PPB,Titular
74173,https://dadosabertos.camara.leg.br/api/v2/deputados/74173,EDUARDO CUNHA,EDUARDO CUNHA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,RJ,52,,https://www.camara.leg.br/internet/deputado/bandep/74173.jpg,2007-01-31T00:00,Fim de Mandato,Titular,Saída - Afastamento definitivo - Término da Legislatura,74173,52,2003-02-01T00:00,PPB,Titular
74173,https://dadosabertos.camara.leg.br/api/v2/deputados/74173,EDUARDO CUNHA,EDUARDO CUNHA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,RJ,53,,https://www.camara.leg.br/internet/deputado/bandep/74173.jpg,2007-02-01T00:00,Exercício,Titular,Entrada - Posse de Eleito Titular - Posse na Sessão Preparatória / Nome no início da legislatura / Partido no início da legislatura,74173,52,2003-02-01T00:00,PPB,Titular
74173,https://dadosabertos.camara.leg.br/api/v2/deputados/74173,EDUARDO CUNHA,EDUARDO CUNHA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,RJ,53,,https://www.camara.leg.br/internet/deputado/bandep/74173.jpg,2011-01-31T23:59,Fim de Mandato,Titular,Saída - Afastamento definitivo - Término da Legislatura,74173,52,2003-02-01T00:00,PPB,Titular
74173,https://dadosabertos.camara.leg.br/api/v2/deputados/74173,EDUARDO CUNHA,EDUARDO CUNHA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,RJ,54,,https://www.camara.leg.br/internet/deputado/bandep/74173.jpg,2011-02-01T00:00,Exercício,Titular,Entrada - Posse de Eleito Titular - Posse na Sessão Preparatória / Nome no início da legislatura / Partido no início da legislatura,74173,52,2003-02-01T00:00,PPB,Titular
74173,https://dadosabertos.camara.leg.br/api/v2/deputados/74173,EDUARDO CUNHA,EDUARDO CUNHA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,RJ,54,,https://www.camara.leg.br/internet/deputado/bandep/74173.jpg,2015-01-31T23:59,Fim de Mandato,Titular,Saída - Afastamento definitivo - Término da Legislatura,74173,52,2003-02-01T00:00,PPB,Titular
74173,https://dadosabertos.camara.leg.br/api/v2/deputados/74173,EDUARDO CUNHA,EDUARDO CUNHA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,RJ,55,,https://www.camara.leg.br/internet/deputado/bandep/74173.jpg,2015-02-01T00:00,Exercício,Titular,Nome no início da legislatura / Partido no início da legislatura,74173,52,2003-02-01T00:00,PPB,Titular
74173,https://dadosabertos.camara.leg.br/api/v2/deputados/74173,EDUARDO CUNHA,EDUARDO CUNHA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,RJ,55,,https://www.camara.leg.br/internet/deputado/bandep/74173.jpg,2015-02-01T10:00,Exercício,Titular,Entrada - Posse de Eleito Titular - Posse na Sessão Preparatória,74173,52,2003-02-01T00:00,PPB,Titular
74173,https://dadosabertos.camara.leg.br/api/v2/deputados/74173,EDUARDO CUNHA,EDUARDO CUNHA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,RJ,55,,https://www.camara.leg.br/internet/deputado/bandep/74173.jpg,2016-05-05T00:00,Suspenso,Titular,"Saída - Afastamento com prazo determinado - Suspensão - Em atendimento à concessão de medida cautelar, oriunda do STF (Ação Cautelar nº 4070), para determinar a suspensão do exercício do mandato de Deputado Federal e, por consequência, da função de Presidente da Câmara dos Deputados.",74173,52,2003-02-01T00:00,PPB,Titular
74173,https://dadosabertos.camara.leg.br/api/v2/deputados/74173,EDUARDO CUNHA,EDUARDO CUNHA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,RJ,55,,https://www.camara.leg.br/internet/deputado/bandep/74173.jpg,2016-09-13T00:00,Vacância,Titular,"Saída - Afastamento definitivo - Perda de Mandato por Resolução - Resolução nº 18 de 2016 (450 sim, 10 não e 9 abstenções)",74173,52,2003-02-01T00:00,PPB,Titular
74173,https://dadosabertos.camara.leg.br/api/v2/deputados/74173,EDUARDO CUNHA,EDUARDO CUNHA,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,RJ,55,,https://www.camara.leg.br/internet/deputado/bandep/74173.jpg,2018-05-21T11:16,Vacância,Titular,Alteração de partido,74173,52,2003-02-01T00:00,PPB,Titular
178977,https://dadosabertos.camara.leg.br/api/v2/deputados/178977,EDUARDO CURY,EDUARDO CURY,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,55,,https://www.camara.leg.br/internet/deputado/bandep/178977.jpg,2015-02-01T00:00,Exercício,Titular,Nome no início da legislatura / Partido no início da legislatura,178977,55,2015-02-01T00:00,PSDB,
178977,https://dadosabertos.camara.leg.br/api/v2/deputados/178977,EDUARDO CURY,EDUARDO CURY,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,55,,https://www.camara.leg.br/internet/deputado/bandep/178977.jpg,2015-02-01T10:00,Exercício,Titular,Entrada - Posse de Eleito Titular - Posse na Sessão Preparatória,178977,55,2015-02-01T00:00,PSDB,
178977,https://dadosabertos.camara.leg.br/api/v2/deputados/178977,EDUARDO CURY,EDUARDO CURY,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,55,,https://www.camara.leg.br/internet/deputado/bandep/178977.jpg,2019-01-31T23:59,Fim de Mandato,Titular,Saída - Afastamento definitivo - Término da Legislatura,178977,55,2015-02-01T00:00,PSDB,
178977,https://dadosabertos.camara.leg.br/api/v2/deputados/178977,Eduardo Cury,Eduardo Cury,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,56,,https://www.camara.leg.br/internet/deputado/bandep/178977.jpg,2019-02-01T00:00,Exercício,Titular,Nome no início da legislatura / Partido no início da legislatura,178977,55,2015-02-01T00:00,PSDB,
178977,https://dadosabertos.camara.leg.br/api/v2/deputados/178977,Eduardo Cury,Eduardo Cury,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,56,,https://www.camara.leg.br/internet/deputado/bandep/178977.jpg,2019-02-01T11:45,Exercício,Titular,Entrada - Posse de Eleito Titular - Posse na Sessão Preparatória,178977,55,2015-02-01T00:00,PSDB,
178977,https://dadosabertos.camara.leg.br/api/v2/deputados/178977,Eduardo Cury,Eduardo Cury,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,56,,https://www.camara.leg.br/internet/deputado/bandep/178977.jpg,2023-01-31T23:59,Fim de Mandato,Titular,Saída - Afastamento definitivo - Término da Legislatura,178977,55,2015-02-01T00:00,PSDB,
141421,https://dadosabertos.camara.leg.br/api/v2/deputados/141421,EDUARDO DA FONTE,EDUARDO DA FONTE,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,PE,53,,https://www.camara.leg.br/internet/deputado/bandep/141421.jpg,2007-02-01T00:00,Exercício,Titular,Entrada - Posse de Eleito Titular - Posse na Sessão Preparatória / Nome no início da legislatura / Partido no início da legislatura,141421,53,2007-02-01T00:00,PP**,Titular
141421,https://dadosabertos.camara.leg.br/api/v2/deputados/141421,EDUARDO DA FONTE,EDUARDO DA FONTE,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,PE,53,,https://www.camara.leg.br/internet/deputado/bandep/141421.jpg,2011-01-31T23:59,Fim de Mandato,Titular,Saída - Afastamento definitivo - Término da Legislatura,141421,53,2007-02-01T00:00,PP**,Titular
141421,https://dadosabertos.camara.leg.br/api/v2/deputados/141421,EDUARDO DA FONTE,EDUARDO DA FONTE,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,PE,54,,https://www.camara.leg.br/internet/deputado/bandep/141421.jpg,2011-02-01T00:00,Exercício,Titular,Entrada - Posse de Eleito Titular - Posse na Sessão Preparatória / Nome no início da legislatura / Partido no início da legislatura,141421,53,2007-02-01T00:00,PP**,Titular
141421,https://dadosabertos.camara.leg.br/api/v2/deputados/141421,EDUARDO DA FONTE,EDUARDO DA FONTE,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,PE,54,,https://www.camara.leg.br/internet/deputado/bandep/141421.jpg,2015-01-31T23:59,Fim de Mandato,Titular,Saída - Afastamento definitivo - Término da Legislatura,141421,53,2007-02-01T00:00,PP**,Titular
141421,https://dadosabertos.camara.leg.br/api/v2/deputados/141421,EDUARDO DA FONTE,EDUARDO DA FONTE,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,PE,55,,https://www.camara.leg.br/internet/deputado/bandep/141421.jpg,2015-02-01T00:00,Exercício,Titular,Nome no início da legislatura / Partido no início da legislatura,141421,53,2007-02-01T00:00,PP**,Titular
141421,https://dadosabertos.camara.leg.br/api/v2/deputados/141421,EDUARDO DA FONTE,EDUARDO DA FONTE,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,PE,55,,https://www.camara.leg.br/internet/deputado/bandep/141421.jpg,2015-02-01T10:00,Exercício,Titular,Entrada - Posse de Eleito Titular - Posse na Sessão Preparatória,141421,53,2007-02-01T00:00,PP**,Titular
141421,https://dadosabertos.camara.leg.br/api/v2/deputados/141421,EDUARDO DA FONTE,EDUARDO DA FONTE,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,PE,55,,https://www.camara.leg.br/internet/deputado/bandep/141421.jpg,2018-12-11T10:29,Exercício,Titular,Alteração de partido,141421,53,2007-02-01T00:00,PP**,Titular
141421,https://dadosabertos.camara.leg.br/api/v2/deputados/141421,EDUARDO DA FONTE,EDUARDO DA FONTE,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,PE,55,,https://www.camara.leg.br/internet/deputado/bandep/141421.jpg,2019-01-31T23:59,Fim de Mandato,Titular,Saída - Afastamento definitivo - Término da Legislatura,141421,53,2007-02-01T00:00,PP**,Titular
141421,https://dadosabertos.camara.leg.br/api/v2/deputados/141421,Eduardo da Fonte,Eduardo da Fonte,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,PE,56,,https://www.camara.leg.br/internet/deputado/bandep/141421.jpg,2019-02-01T00:00,Exercício,Titular,Nome no início da legislatura / Partido no início da legislatura,141421,53,2007-02-01T00:00,PP**,Titular
141421,https://dadosabertos.camara.leg.br/api/v2/deputados/141421,Eduardo da Fonte,Eduardo da Fonte,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,PE,56,,https://www.camara.leg.br/internet/deputado/bandep/141421.jpg,2019-02-01T11:45,Exercício,Titular,Entrada - Posse de Eleito Titular - Posse na Sessão Preparatória,141421,53,2007-02-01T00:00,PP**,Titular
141421,https://dadosabertos.camara.leg.br/api/v2/deputados/141421,Eduardo da Fonte,Eduardo da Fonte,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,PE,56,,https://www.camara.leg.br/internet/deputado/bandep/141421.jpg,2023-01-31T23:59,Fim de Mandato,Titular,Saída - Afastamento definitivo - Término da Legislatura,141421,53,2007-02-01T00:00,PP**,Titular
73945,https://dadosabertos.camara.leg.br/api/v2/deputados/73945,EDUARDO GOMES,EDUARDO GOMES,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,TO,52,,https://www.camara.leg.br/internet/deputado/bandep/73945.jpg,2003-02-01T00:00,Exercício,Titular,Entrada - Posse de Eleito Titular - Posse na Sessão Preparatória / Nome no início da legislatura / Partido no início da legislatura,73945,52,2003-02-01T00:00,PSDB,Titular
73945,https://dadosabertos.camara.leg.br/api/v2/deputados/73945,EDUARDO GOMES,EDUARDO GOMES,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,TO,52,,https://www.camara.leg.br/internet/deputado/bandep/73945.jpg,2005-12-15T00:00,Licença,Titular,Saída - Afastamento com prazo determinado - Licença para Tratamento de Saúde,73945,52,2003-02-01T00:00,PSDB,Titular
73945,https://dadosabertos.camara.leg.br/api/v2/deputados/73945,EDUARDO GOMES,EDUARDO GOMES,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,TO,52,,https://www.camara.leg.br/internet/deputado/bandep/73945.jpg,2006-04-15T00:00,Exercício,Titular,Entrada - Reassunção,73945,52,2003-02-01T00:00,PSDB,Titular
73945,https://dadosabertos.camara.leg.br/api/v2/deputados/73945,EDUARDO GOMES,EDUARDO GOMES,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,TO,52,,https://www.camara.leg.br/internet/deputado/bandep/73945.jpg,2007-01-31T00:00,Fim de Mandato,Titular,Saída - Afastamento definitivo - Término da Legislatura,73945,52,2003-02-01T00:00,PSDB,Titular
73945,https://dadosabertos.camara.leg.br/api/v2/deputados/73945,EDUARDO GOMES,EDUARDO GOMES,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,TO,53,,https://www.camara.leg.br/internet/deputado/bandep/73945.jpg,2007-02-01T00:00,Exercício,Titular,Entrada - Posse de Eleito Titular - Posse na Sessão Preparatória / Nome no início da legislatura / Partido no início da legislatura,73945,52,2003-02-01T00:00,PSDB,Titular
73945,https://dadosabertos.camara.leg.br/api/v2/deputados/73945,EDUARDO GOMES,EDUARDO GOMES,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,TO,53,,https://www.camara.leg.br/internet/deputado/bandep/73945.jpg,2008-04-11T14:10,Licença,Titular,Saída - Afastamento com prazo determinado - Afastamento Conjunto Consecutivo - LTS 4 dias e LIP 119 dias,73945,52,2003-02-01T00:00,PSDB,Titular
73945,https://dadosabertos.camara.leg.br/api/v2/deputados/73945,EDUARDO GOMES,EDUARDO GOMES,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,TO,53,,https://www.camara.leg.br/internet/deputado/bandep/73945.jpg,2008-08-12T00:00,Exercício,Titular,Entrada - Reassunção,73945,52,2003-02-01T00:00,PSDB,Titular
73945,https://dadosabertos.camara.leg.br/api/v2/deputados/73945,EDUARDO GOMES,EDUARDO GOMES,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,TO,53,,https://www.camara.leg.br/internet/deputado/bandep/73945.jpg,2011-01-31T23:59,Fim de Mandato,Titular,Saída - Afastamento definitivo - Término da Legislatura,73945,52,2003-02-01T00:00,PSDB,Titular
73945,https://dadosabertos.camara.leg.br/api/v2/deputados/73945,EDUARDO GOMES,EDUARDO GOMES,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,TO,54,,https://www.camara.leg.br/internet/deputado/bandep/73945.jpg,2011-02-01T00:00,Exercício,Titular,Entrada - Posse de Eleito Titular - Posse na Sessão Preparatória / Nome no início da legislatura / Partido no início da legislatura,73945,52,2003-02-01T00:00,PSDB,Titular
73945,https://dadosabertos.camara.leg.br/api/v2/deputados/73945,EDUARDO GOMES,EDUARDO GOMES,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,TO,54,,https://www.camara.leg.br/internet/deputado/bandep/73945.jpg,2013-03-07T09:00,Licença,Titular,Saída - Afastamento sem prazo determinado - Secretário de Estado - Secretário dos Esportes,73945,52,2003-02-01T00:00,PSDB,Titular
73945,https://dadosabertos.camara.leg.br/api/v2/deputados/73945,EDUARDO GOMES,EDUARDO GOMES,SDD,https://dadosabertos.camara.leg.br/api/v2/partidos/36764,TO,54,,https://www.camara.leg.br/internet/deputado/bandep/73945.jpg,2013-10-05T17:05,Licença,Titular,Alteração de partido,73945,52,2003-02-01T00:00,PSDB,Titular
73945,https://dadosabertos.camara.leg.br/api/v2/deputados/73945,EDUARDO GOMES,EDUARDO GOMES,SDD,https://dadosabertos.camara.leg.br/api/v2/partidos/36764,TO,54,,https://www.camara.leg.br/internet/deputado/bandep/73945.jpg,2013-10-14T11:16,Exercício,Titular,Entrada - Reassunção,73945,52,2003-02-01T00:00,PSDB,Titular
73945,https://dadosabertos.camara.leg.br/api/v2/deputados/73945,EDUARDO GOMES,EDUARDO GOMES,SD,https://dadosabertos.camara.leg.br/api/v2/partidos/36765,TO,54,,https://www.camara.leg.br/internet/deputado/bandep/73945.jpg,2014-04-24T00:00,Exercício,Titular,Alteração de partido,73945,52,2003-02-01T00:00,PSDB,Titular
73945,https://dadosabertos.camara.leg.br/api/v2/deputados/73945,EDUARDO GOMES,EDUARDO GOMES,SD,https://dadosabertos.camara.leg.br/api/v2/partidos/36765,TO,54,,https://www.camara.leg.br/internet/deputado/bandep/73945.jpg,2014-07-22T00:00,Licença,Titular,"Saída - Afastamento com prazo determinado - Afastamento Conjunto Consecutivo - Licença para tratamento de saúde por 2 dias, a partir de 22/07/2014 e licença para tratar de interesse particular por 120 dias, a partir do dia 24/07/2014, totalizando 122 dias.",73945,52,2003-02-01T00:00,PSDB,Titular
73945,https://dadosabertos.camara.leg.br/api/v2/deputados/73945,EDUARDO GOMES,EDUARDO GOMES,SD,https://dadosabertos.camara.leg.br/api/v2/partidos/36765,TO,54,,https://www.camara.leg.br/internet/deputado/bandep/73945.jpg,2014-11-21T00:00,Exercício,Titular,Entrada - Reassunção,73945,52,2003-02-01T00:00,PSDB,Titular
73945,https://dadosabertos.camara.leg.br/api/v2/deputados/73945,EDUARDO GOMES,EDUARDO GOMES,SD,https://dadosabertos.camara.leg.br/api/v2/partidos/36765,TO,54,,https://www.camara.leg.br/internet/deputado/bandep/73945.jpg,2015-01-31T23:59,Fim de Mandato,Titular,Saída - Afastamento definitivo - Término da Legislatura,73945,52,2003-02-01T00:00,PSDB,Titular
4928,https://dadosabertos.camara.leg.br/api/v2/deputados/4928,EDUARDO LOPES,EDUARDO LOPES,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,RJ,53,,https://www.camara.leg.br/internet/deputado/bandep/4928.jpg,2007-02-01T00:00,,,Nome no início da legislatura / Partido no início da legislatura,4928,53,2007-02-01T00:00,PSB,
4928,https://dadosabertos.camara.leg.br/api/v2/deputados/4928,EDUARDO LOPES,EDUARDO LOPES,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,RJ,53,,https://www.camara.leg.br/internet/deputado/bandep/4928.jpg,2007-02-05T00:00,Convocado,Suplente,Diverso - Convocação Eleito ou Suplente - Aguardando Convocação de Suplente,4928,53,2007-02-01T00:00,PSB,
4928,https://dadosabertos.camara.leg.br/api/v2/deputados/4928,EDUARDO LOPES,EDUARDO LOPES,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,RJ,53,,https://www.camara.leg.br/internet/deputado/bandep/4928.jpg,2007-02-05T00:00,Convocado,Suplente,Diverso - Convocação Eleito ou Suplente,4928,53,2007-02-01T00:00,PSB,
4928,https://dadosabertos.camara.leg.br/api/v2/deputados/4928,EDUARDO LOPES,EDUARDO LOPES,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,RJ,53,,https://www.camara.leg.br/internet/deputado/bandep/4928.jpg,2007-02-07T00:00,Exercício,Suplente,Entrada - Posse de Suplente - Posse como Suplente,4928,53,2007-02-01T00:00,PSB,
4928,https://dadosabertos.camara.leg.br/api/v2/deputados/4928,EDUARDO LOPES,EDUARDO LOPES,PRB,https://dadosabertos.camara.leg.br/api/v2/partidos/36815,RJ,53,,https://www.camara.leg.br/internet/deputado/bandep/4928.jpg,2009-10-08T10:53,Exercício,Suplente,Alteração de partido,4928,53,2007-02-01T00:00,PSB,
4928,https://dadosabertos.camara.leg.br/api/v2/deputados/4928,EDUARDO LOPES,EDUARDO LOPES,PRB,https://dadosabertos.camara.leg.br/api/v2/partidos/36815,RJ,53,,https://www.camara.leg.br/internet/deputado/bandep/4928.jpg,2010-04-06T00:00,Suplência,Suplente,Saída - Afastamento sem prazo determinado - Afastamento de Suplente (automático),4928,53,2007-02-01T00:00,PSB,
4928,https://dadosabertos.camara.leg.br/api/v2/deputados/4928,EDUARDO LOPES,EDUARDO LOPES,PRB,https://dadosabertos.camara.leg.br/api/v2/partidos/36815,RJ,53,,https://www.camara.leg.br/internet/deputado/bandep/4928.jpg,2010-10-19T14:54,Convocado,Suplente,Diverso - Convocação Eleito ou Suplente - Aguardando Convocação de Suplente,4928,53,2007-02-01T00:00,PSB,
4928,https://dadosabertos.camara.leg.br/api/v2/deputados/4928,EDUARDO LOPES,EDUARDO LOPES,PRB,https://dadosabertos.camara.leg.br/api/v2/partidos/36815,RJ,53,,https://www.camara.leg.br/internet/deputado/bandep/4928.jpg,2010-10-19T14:54,Convocado,Suplente,Diverso - Convocação Eleito ou Suplente,4928,53,2007-02-01T00:00,PSB,
4928,https://dadosabertos.camara.leg.br/api/v2/deputados/4928,EDUARDO LOPES,EDUARDO LOPES,PRB,https://dadosabertos.camara.leg.br/api/v2/partidos/36815,RJ,53,,https://www.camara.leg.br/internet/deputado/bandep/4928.jpg,2010-10-21T00:00,Exercício,Suplente,Entrada - Reassunção - Entra em exercício em virtude do afastamento do Dep. Alexandre Cardoso.,4928,53,2007-02-01T00:00,PSB,
4928,https://dadosabertos.camara.leg.br/api/v2/deputados/4928,EDUARDO LOPES,EDUARDO LOPES,PRB,https://dadosabertos.camara.leg.br/api/v2/partidos/36815,RJ,53,,https://www.camara.leg.br/internet/deputado/bandep/4928.jpg,2011-01-31T23:59,Fim de Mandato,Suplente,Saída - Afastamento definitivo - Término da Legislatura,4928,53,2007-02-01T00:00,PSB,
150876,https://dadosabertos.camara.leg.br/api/v2/deputados/150876,EDUARDO MOURA,EDUARDO MOURA,PPS,https://dadosabertos.camara.leg.br/api/v2/partidos/36813,MT,53,,https://www.camara.leg.br/internet/deputado/bandep/150876.jpg,2007-02-01T00:00,,,Nome no início da legislatura / Partido no início da legislatura,150876,53,2007-02-01T00:00,PPS,
150876,https://dadosabertos.camara.leg.br/api/v2/deputados/150876,EDUARDO MOURA,EDUARDO MOURA,PPS,https://dadosabertos.camara.leg.br/api/v2/partidos/36813,MT,53,,https://www.camara.leg.br/internet/deputado/bandep/150876.jpg,2008-07-03T10:19,Convocado,Suplente,Diverso - Convocação Eleito ou Suplente - Aguardando Convocação de Suplente,150876,53,2007-02-01T00:00,PPS,
150876,https://dadosabertos.camara.leg.br/api/v2/deputados/150876,EDUARDO MOURA,EDUARDO MOURA,PPS,https://dadosabertos.camara.leg.br/api/v2/partidos/36813,MT,53,,https://www.camara.leg.br/internet/deputado/bandep/150876.jpg,2008-07-03T10:19,Convocado,Suplente,Diverso - Convocação Eleito ou Suplente,150876,53,2007-02-01T00:00,PPS,
150876,https://dadosabertos.camara.leg.br/api/v2/deputados/150876,EDUARDO MOURA,EDUARDO MOURA,PPS,https://dadosabertos.camara.leg.br/api/v2/partidos/36813,MT,53,,https://www.camara.leg.br/internet/deputado/bandep/150876.jpg,2008-07-08T14:49,Exercício,Suplente,Entrada - Posse de Suplente - Posse como Suplente,150876,53,2007-02-01T00:00,PPS,
150876,https://dadosabertos.camara.leg.br/api/v2/deputados/150876,EDUARDO MOURA,EDUARDO MOURA,PPS,https://dadosabertos.camara.leg.br/api/v2/partidos/36813,MT,53,,https://www.camara.leg.br/internet/deputado/bandep/150876.jpg,2008-11-02T00:00,Suplência,Suplente,Saída - Afastamento sem prazo determinado - Afastamento de Suplente (automático),150876,53,2007-02-01T00:00,PPS,
150876,https://dadosabertos.camara.leg.br/api/v2/deputados/150876,EDUARDO MOURA,EDUARDO MOURA,PPS,https://dadosabertos.camara.leg.br/api/v2/partidos/36813,MT,54,,https://www.camara.leg.br/internet/deputado/bandep/150876.jpg,2011-02-01T00:00,,,Nome no início da legislatura / Partido no início da legislatura,150876,53,2007-02-01T00:00,PPS,
150876,https://dadosabertos.camara.leg.br/api/v2/deputados/150876,EDUARDO MOURA,EDUARDO MOURA,PPS,https://dadosabertos.camara.leg.br/api/v2/partidos/36813,MT,54,,https://www.camara.leg.br/internet/deputado/bandep/150876.jpg,2011-12-02T15:58,Convocado,Suplente,Diverso - Convocação Eleito ou Suplente - Aguardando Convocação de Suplente,150876,53,2007-02-01T00:00,PPS,
150876,https://dadosabertos.camara.leg.br/api/v2/deputados/150876,EDUARDO MOURA,EDUARDO MOURA,PPS,https://dadosabertos.camara.leg.br/api/v2/partidos/36813,MT,54,,https://www.camara.leg.br/internet/deputado/bandep/150876.jpg,2011-12-02T15:58,Convocado,Suplente,Diverso - Convocação Eleito ou Suplente,150876,53,2007-02-01T00:00,PPS,
150876,https://dadosabertos.camara.leg.br/api/v2/deputados/150876,EDUARDO MOURA,EDUARDO MOURA,PPS,https://dadosabertos.camara.leg.br/api/v2/partidos/36813,MT,54,,https://www.camara.leg.br/internet/deputado/bandep/150876.jpg,2011-12-02T17:27,Suplência,Suplente,Diverso - Negativas de Recusa de Convocação - Impossibilidade de Assumir o Mandato,150876,53,2007-02-01T00:00,PPS,
74683,https://dadosabertos.camara.leg.br/api/v2/deputados/74683,EDUARDO PAES,EDUARDO PAES,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790,RJ,52,,https://www.camara.leg.br/internet/deputado/bandep/74683.jpg,2003-02-01T00:00,Exercício,Titular,Entrada - Posse de Eleito Titular - Posse na Sessão Preparatória / Nome no início da legislatura / Partido no início da legislatura,74683,51,1999-02-01T00:00,PFL,Titular
74683,https://dadosabertos.camara.leg.br/api/v2/deputados/74683,EDUARDO PAES,EDUARDO PAES,S.PART.,https://dadosabertos.camara.leg.br/api/v2/partidos/36852,RJ,52,,https://www.camara.leg.br/internet/deputado/bandep/74683.jpg,2003-05-22T18:11,Exercício,Titular,Alteração de partido,74683,51,1999-02-01T00:00,PFL,Titular
