id,uri,nome,siglaPartido,uriPartido,siglaUf,idLegislatura,urlFoto,email
178831,https://dadosabertos.camara.leg.br/api/v2/deputados/178831,André Abdon,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,AP,56,https://www.camara.leg.br/internet/deputado/bandep/178831.jpg,
195143,https://dadosabertos.camara.leg.br/api/v2/deputados/195143,ANDRÉ AMARAL,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,PB,55,https://www.camara.leg.br/internet/deputado/bandep/195143.jpg,
195143,https://dadosabertos.camara.leg.br/api/v2/deputados/195143,ANDRÉ AMARAL,PROS,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,PB,55,https://www.camara.leg.br/internet/deputado/bandep/195143.jpg,
133377,https://dadosabertos.camara.leg.br/api/v2/deputados/133377,ANDRÉ COSTA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,RJ,52,https://www.camara.leg.br/internet/deputado/bandep/133377.jpg,
133377,https://dadosabertos.camara.leg.br/api/v2/deputados/133377,ANDRÉ COSTA,S.PART.,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,RJ,52,https://www.camara.leg.br/internet/deputado/bandep/133377.jpg,
133377,https://dadosabertos.camara.leg.br/api/v2/deputados/133377,ANDRÉ COSTA,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,RJ,52,https://www.camara.leg.br/internet/deputado/bandep/133377.jpg,
74471,https://dadosabertos.camara.leg.br/api/v2/deputados/74471,ANDRÉ DE PAULA,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790,PE,52,https://www.camara.leg.br/internet/deputado/bandep/74471.jpg,
74471,https://dadosabertos.camara.leg.br/api/v2/deputados/74471,ANDRÉ DE PAULA,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,PE,53,https://www.camara.leg.br/internet/deputado/bandep/74471.jpg,
74471,https://dadosabertos.camara.leg.br/api/v2/deputados/74471,ANDRÉ DE PAULA,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,PE,53,https://www.camara.leg.br/internet/deputado/bandep/74471.jpg,
74471,https://dadosabertos.camara.leg.br/api/v2/deputados/74471,ANDRÉ DE PAULA,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,PE,54,https://www.camara.leg.br/internet/deputado/bandep/74471.jpg,
74471,https://dadosabertos.camara.leg.br/api/v2/deputados/74471,ANDRÉ DE PAULA,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,PE,54,https://www.camara.leg.br/internet/deputado/bandep/74471.jpg,
74471,https://dadosabertos.camara.leg.br/api/v2/deputados/74471,ANDRÉ DE PAULA,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,PE,55,https://www.camara.leg.br/internet/deputado/bandep/74471.jpg,
74471,https://dadosabertos.camara.leg.br/api/v2/deputados/74471,André de Paula,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,PE,56,https://www.camara.leg.br/internet/deputado/bandep/74471.jpg,
161905,https://dadosabertos.camara.leg.br/api/v2/deputados/161905,ANDRE DIAS,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,PA,54,https://www.camara.leg.br/internet/deputado/bandep/161905.jpg,
204423,https://dadosabertos.camara.leg.br/api/v2/deputados/204423,André Ferreira,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,PE,56,https://www.camara.leg.br/internet/deputado/bandep/204423.jpg,
204423,https://dadosabertos.camara.leg.br/api/v2/deputados/204423,André Ferreira,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,PE,56,https://www.camara.leg.br/internet/deputado/bandep/204423.jpg,
133439,https://dadosabertos.camara.leg.br/api/v2/deputados/133439,ANDRÉ FIGUEIREDO,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,CE,52,https://www.camara.leg.br/internet/deputado/bandep/133439.jpg,
133439,https://dadosabertos.camara.leg.br/api/v2/deputados/133439,ANDRÉ FIGUEIREDO,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,CE,54,https://www.camara.leg.br/internet/deputado/bandep/133439.jpg,
133439,https://dadosabertos.camara.leg.br/api/v2/deputados/133439,ANDRÉ FIGUEIREDO,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,CE,55,https://www.camara.leg.br/internet/deputado/bandep/133439.jpg,
133439,https://dadosabertos.camara.leg.br/api/v2/deputados/133439,André Figueiredo,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,CE,56,https://www.camara.leg.br/internet/deputado/bandep/133439.jpg,
178882,https://dadosabertos.camara.leg.br/api/v2/deputados/178882,ANDRÉ FUFUCA,PEN,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,MA,55,https://www.camara.leg.br/internet/deputado/bandep/178882.jpg,
178882,https://dadosabertos.camara.leg.br/api/v2/deputados/178882,ANDRÉ FUFUCA,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,MA,55,https://www.camara.leg.br/internet/deputado/bandep/178882.jpg,
178882,https://dadosabertos.camara.leg.br/api/v2/deputados/178882,ANDRÉ FUFUCA,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,MA,55,https://www.camara.leg.br/internet/deputado/bandep/178882.jpg,
178882,https://dadosabertos.camara.leg.br/api/v2/deputados/178882,André Fufuca,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,MA,56,https://www.camara.leg.br/internet/deputado/bandep/178882.jpg,
204515,https://dadosabertos.camara.leg.br/api/v2/deputados/204515,André Janones,AVANTE,https://dadosabertos.camara.leg.br/api/v2/partidos/36898,MG,56,https://www.camara.leg.br/internet/deputado/bandep/204515.jpg,
74168,https://dadosabertos.camara.leg.br/api/v2/deputados/74168,ANDRÉ LUIZ,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36852,RJ,52,https://www.camara.leg.br/internet/deputado/bandep/74168.jpg,
74168,https://dadosabertos.camara.leg.br/api/v2/deputados/74168,ANDRÉ LUIZ,S.PART.,https://dadosabertos.camara.leg.br/api/v2/partidos/36852,RJ,52,https://www.camara.leg.br/internet/deputado/bandep/74168.jpg,
159261,https://dadosabertos.camara.leg.br/api/v2/deputados/159261,ANDRE MONTORO,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,53,https://www.camara.leg.br/internet/deputado/bandep/159261.jpg,
160543,https://dadosabertos.camara.leg.br/api/v2/deputados/160543,ANDRE MOURA,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,SE,54,https://www.camara.leg.br/internet/deputado/bandep/160543.jpg,
160543,https://dadosabertos.camara.leg.br/api/v2/deputados/160543,ANDRE MOURA,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,SE,55,https://www.camara.leg.br/internet/deputado/bandep/160543.jpg,
141378,https://dadosabertos.camara.leg.br/api/v2/deputados/141378,ANDRE VARGAS,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,PR,53,https://www.camara.leg.br/internet/deputado/bandep/141378.jpg,
141378,https://dadosabertos.camara.leg.br/api/v2/deputados/141378,ANDRE VARGAS,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36852,PR,54,https://www.camara.leg.br/internet/deputado/bandep/141378.jpg,
141378,https://dadosabertos.camara.leg.br/api/v2/deputados/141378,ANDRE VARGAS,S.PART.,https://dadosabertos.camara.leg.br/api/v2/partidos/36852,PR,54,https://www.camara.leg.br/internet/deputado/bandep/141378.jpg,
74377,https://dadosabertos.camara.leg.br/api/v2/deputados/74377,ANDRÉ ZACHAROW,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PR,52,https://www.camara.leg.br/internet/deputado/bandep/74377.jpg,
74377,https://dadosabertos.camara.leg.br/api/v2/deputados/74377,ANDRÉ ZACHAROW,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PR,52,https://www.camara.leg.br/internet/deputado/bandep/74377.jpg,
