deputado_id,event_date,old_bloc,new_bloc,n_pre,n_post,sim_old_pre,sim_old_post,delta_sim_old,conf_old_pre,conf_old_post,delta_conf,left_vocab_pre,left_vocab_post,right_vocab_pre,right_vocab_post,delta_left_vocab,delta_right_vocab,ideo_distance,is_rightward,bloc_change,group,sim_new_pre,sim_new_post,delta_sim_new,vocab_shift
160637,2013-10-02 15:21:00+00:00,Right,Center,26,12,0.882068,0.86969835,0.012369633,0.30064003726171573,0.26469251775370467,0.03594751950801106,0.0005059446079034749,0.00038037654439263945,0.01895491068430585,0.0051718572216628905,-0.00012556806351083543,-0.013783053462642959,0.40499999999999997,False,True,switcher,0.8822603821754456,0.8701335787773132,-0.012126803398132324,-0.013657485399132124
160641,2016-03-22 12:23:00+00:00,Left,Left,10,20,0.8610245,0.8527155,0.008309007,0.6071110823625283,0.6824838504242015,-0.07537276806167315,0.006628468388537151,0.030538295304711093,0.014516032462106022,0.0034631827009643365,0.023909826916173944,-0.011052849761141684,0.20999999999999996,False,False,switcher,,,,-0.03496267667731563
160643,2013-10-02 15:45:00+00:00,Left,Center,37,34,0.86864287,0.8822299,-0.013587058,0.6506664705147375,0.5025724171954846,0.14809405331925285,0.005558007616752671,0.006707594754455554,0.007426005276397889,0.007710027174498692,0.0011495871377028835,0.0002840218981008027,0.373,True,True,switcher,0.8675764799118042,0.8816473484039307,0.014070868492126465,-0.0008655652396020808
160646,2014-04-24 00:00:00+00:00,Center,Center,56,20,0.80824345,0.87284887,-0.064605415,0.2339024673676999,0.19523685472175528,0.03866561264594462,0.001721568624255271,0.010577939121246207,0.0163245542730587,0.007900373043764767,0.008856370496990937,-0.008424181229293932,0.0,False,False,switcher,,,,-0.01728055172628487
160653,2018-03-26 14:22:00+00:00,Left,Right,69,39,0.8725058,0.86580646,0.0066993237,0.47841963622204026,0.44425198449470715,0.034167651727333104,0.005184755198602102,0.009372290487724816,0.029201908566992542,0.041015379650764155,0.004187535289122714,0.011813471083771614,0.536,True,True,switcher,0.871801495552063,0.8645020723342896,-0.0072994232177734375,0.0076259357946489
160653,2022-03-30 17:16:00+00:00,Right,Right,22,22,0.89734197,0.8813761,0.015965879,0.2944261539253774,0.3911232472277846,-0.09669709330240717,0.004849315352531984,0.0016957518940679123,0.029817227938174973,0.03564941502497007,-0.003153563458464072,0.005832187086795098,0.15599999999999997,True,False,switcher,,,,0.00898575054525917
160661,2013-10-08 16:30:00+00:00,Right,Center,20,29,0.881652,0.8498709,0.031781077,0.31348559912822577,0.25770223681215315,0.055783362316072616,0.0069736373447917485,0.004194329017068324,0.006419112239350061,0.01597416075926919,-0.0027793083277234242,0.009555048519919129,0.256,False,True,switcher,0.8799031972885132,0.8480111956596375,-0.03189200162887573,0.012334356847642553
160665,2013-10-01 16:05:00+00:00,Right,Center,44,20,0.8632652,0.86958635,-0.006321132,0.27050406897024026,0.20048332666921564,0.07002074230102462,0.0021322933517642,0.0029657054452481937,0.0354186414950978,0.0015912022536307062,0.0008334120934839935,-0.03382743924146709,0.513,False,True,switcher,0.8620140552520752,0.8692858815193176,0.007271826267242432,-0.03466085133495109
160665,2014-04-24 00:00:00+00:00,Center,Center,46,13,0.86661834,0.875163,-0.008544683,0.37422076448463704,0.4186493481427122,-0.04442858365807517,0.0022079875934055693,0.0232651238724057,0.02825393471162153,0.0040775938803865675,0.02105713627900013,-0.024176340831234964,0.0,False,False,switcher,,,,-0.04523347711023509
160665,2018-12-17 15:27:00+00:00,Center,Center,25,65,0.81730235,0.8501974,-0.03289503,0.23900625827025834,0.2577854075667169,-0.018779149296458575,0.004312336769191932,0.004824499036900499,0.01568897450237163,0.016396292565628478,0.0005121622677085663,0.0007073180632568496,0.0,False,False,switcher,,,,0.0001951557955482833
160667,2013-08-06 17:27:00+00:00,Right,Right,12,17,0.8582936,0.85913527,-0.0008416772,0.20141854257894629,0.2647169117541015,-0.06329836917515522,0.0003180661577608142,0.001345909864074065,0.009621647860014359,0.007106176942936771,0.0010278437063132508,-0.002515470917077588,0.30100000000000005,True,False,switcher,,,,-0.0035433146233908386
160673,2016-06-28 19:25:00+00:00,Left,,55,11,0.8754713,0.8951969,-0.01972562,0.5982233948347556,0.5979036201157109,0.00031977471904476307,0.009884394490692595,0.015156735060175359,0.003058622644961704,0.005375200219220355,0.005272340569482763,0.002316577574258651,,False,True,switcher,,,,-0.0029557629952241126
160673,2019-05-22 17:05:00+00:00,Right,Right,20,86,0.8591722,0.8565107,0.0026615262,0.3731703537498511,0.39380336007270955,-0.02063300632285847,0.0024193871982537236,0.0037520566674203396,0.006986207445758816,0.017216355462108042,0.001332669469166616,0.010230148016349225,0.009000000000000008,True,False,switcher,,,,0.008897478547182609
160674,2018-04-06 14:11:00+00:00,Center,Right,11,13,0.87752706,0.87355256,0.0039744973,0.2911742510834106,0.15973820393083987,0.13143604715257073,0.004368358913813459,0.00029853716787740076,0.014746350358235573,0.010058252500997336,-0.004069821745936058,-0.0046880978572382374,0.246,True,True,switcher,0.876807451248169,0.8759590983390808,-0.0008483529090881348,-0.0006182761113021793
160677,2016-03-18 10:07:00+00:00,Right,Right,32,26,0.8637654,0.87642086,-0.012655437,0.31422498754777406,0.3539939041219731,-0.039768916574199065,0.0016510707902613378,0.011414983616705508,0.029100668651424542,0.025558873982880686,0.00976391282644417,-0.0035417946685438566,0.24100000000000005,True,False,switcher,,,,-0.013305707494988026
160974,2011-10-26 12:04:00+00:00,Right,Right,27,32,0.85707384,0.8598305,-0.0027566552,0.13638531000434112,0.18523539979069614,-0.04885008978635502,0.03126835221028063,0.030420634585016246,0.01152210033560095,0.005396056699859252,-0.0008477176252643867,-0.006126043635741698,0.267,False,False,switcher,,,,-0.005278326010477312
161550,2022-04-01 14:59:00+00:00,Left,Right,20,13,0.8923566,0.88953435,0.0028222203,0.44445563891764667,0.3889991582497136,0.05545648066793307,0.0035358392657301972,0.00249845240853648,0.01674778878268437,0.025885656430876338,-0.0010373868571937174,0.00913786764819197,0.862,True,True,switcher,0.8907541036605835,0.8877305388450623,-0.0030235648155212402,0.010175254505385686
161904,2013-10-02 17:02:00+00:00,Center,Center,94,46,0.8629505,0.8811022,-0.0181517,0.265744013382678,0.24224428690720146,0.023499726475476546,0.005311440742014163,0.0022830525884693265,0.007182786408784169,0.008167726999055552,-0.003028388153544837,0.000984940590271383,0.12099999999999998,False,False,switcher,,,,0.0040133287438162205
164360,2019-04-05 00:00:00+00:00,Left,Center,89,77,0.8488185,0.8652,-0.016381502,0.49985281452653874,0.6074719630746759,-0.10761914854813714,0.0005360330703881532,0.0013374026180229324,0.028345563354990444,0.0288625290765038,0.0008013695476347792,0.0005169657215133572,0.27799999999999997,True,True,switcher,0.8466970920562744,0.8625752925872803,0.01587820053100586,-0.00028440382612142205
167722,2016-03-17 13:20:00+00:00,Left,Right,25,20,0.8519906,0.84988576,0.0021048188,0.5851880737649849,0.4407474818840522,0.14444059188093272,0.0029968414189867785,0.009815333133658033,0.029332925457473964,0.013834255422607425,0.006818491714671255,-0.01549867003486654,1.0190000000000001,True,True,switcher,0.8521362543106079,0.8486559987068176,-0.003480255603790283,-0.022317161749537795
168175,2013-10-02 16:55:00+00:00,Left,Center,118,58,0.8597603,0.86434644,-0.00458616,0.38065455433937034,0.5490668248684296,-0.16841227052905927,0.007038111089623356,0.011553572370596127,0.0065818159412504304,0.005052024380292949,0.00451546128097277,-0.0015297915609574818,0.5599999999999999,True,True,switcher,0.8590790629386902,0.8631256222724915,0.0040465593338012695,-0.006045252841930252
168175,2014-04-24 00:00:00+00:00,Center,Center,144,22,0.8609784,0.8581712,0.0028072,0.382582947230859,0.29426426385206167,0.08831868337879734,0.009945020542618185,0.008674434014703795,0.006148996637987851,0.006681260846376259,-0.00127058652791439,0.0005322642083884074,0.0,False,False,switcher,,,,0.0018028507363027973
177282,2022-04-01 15:27:00+00:00,Left,Right,51,26,0.86174667,0.8885498,-0.026803136,0.7610139162103158,0.46429101038871295,0.2967229058216028,0.0018682753372140245,0.004570456793022015,0.033019249467844076,0.01792039599879823,0.0027021814558079904,-0.015098853469045846,0.752,True,True,switcher,0.8632751107215881,0.8878110647201538,0.024535953998565674,-0.017801034924853836
178829,2019-05-22 17:05:00+00:00,Right,Right,20,52,0.84576863,0.8750257,-0.02925706,0.33113403303987454,0.41616297511870215,-0.08502894207882761,0.01342050934232796,0.0015223568382021235,0.006990379957902826,0.011044275164130238,-0.011898152504125837,0.004053895206227412,0.009000000000000008,True,False,switcher,,,,0.01595204771035325
178842,2015-10-21 17:27:00+00:00,Center,Left,55,55,0.8683585,0.87293756,-0.004579067,0.31306391149701235,0.29079899030747597,0.02226492118953638,0.0019137340221532708,0.0037068374046581956,0.009827775748903051,0.006727693075635939,0.0017931033825049248,-0.003100082673267112,0.581,False,True,switcher,0.8676117062568665,0.8739557862281799,0.0063440799713134766,-0.004893186055772037
178843,2022-04-05 13:09:00+00:00,Right,Right,23,27,0.87526685,0.8547794,0.020487428,0.30472654858323267,0.27004540328124654,0.03468114530198613,0.005604695444363788,0.003336366654523759,0.003667699319873233,0.017790133562768966,-0.002268328789840029,0.014122434242895734,0.17799999999999994,True,False,switcher,,,,0.016390763032735765
178852,2016-03-29 18:06:00+00:00,Right,Right,21,30,0.8436921,0.868429,-0.024736881,0.6070268403738261,0.20238802723657712,0.40463881313724903,0.0022675736961451248,0.0012954506186515712,0.014866237862344986,0.0030030727511773164,-0.0009721230774935535,-0.01186316511116767,0.16800000000000004,False,False,switcher,,,,-0.010891042033674117
178861,2018-12-11 10:29:00+00:00,Right,Right,16,22,0.87986165,0.8845427,-0.004681051,0.3436357797512922,0.3936238290404148,-0.049988049289122594,0.0030904432935720434,0.0015161958717767948,0.00888729156042406,0.010973431299241408,-0.0015742474217952487,0.0020861397388173483,0.09700000000000009,False,False,switcher,,,,0.003660387160612597
178868,2016-03-10 12:31:00+00:00,Left,Center,43,25,0.8841409,0.89404494,-0.009904027,0.7564875711256716,0.7345034964950914,0.021984074630580164,0.015367917956132956,0.019479656754603215,0.005152225718458572,0.004439965937044187,0.004111738798470259,-0.0007122597814143853,0.554,True,True,switcher,0.8823415040969849,0.892005980014801,0.009664475917816162,-0.004823998579884644
178868,2017-05-24 19:23:00+00:00,Center,Left,32,52,0.8849959,0.8792447,0.0057511926,0.22996710663336026,0.1981187366220754,0.03184837001128485,0.008635243363920622,0.015119000681392717,0.011204397929660733,0.008635479828018228,0.006483757317472095,-0.002568918101642505,0.448,False,True,switcher,0.8848528861999512,0.881044328212738,-0.0038085579872131348,-0.0090526754191146
178869,2018-04-06 12:08:00+00:00,Center,Center,99,41,0.8430207,0.86930835,-0.026287675,0.3077066798133335,0.31647719190285706,-0.008770512089523563,0.007669812710634172,0.007324514122491311,0.008573690220227342,0.009106661795049056,-0.00034529858814286076,0.0005329715748217147,0.159,False,False,switcher,,,,0.0008782701629645754
178870,2016-03-18 15:05:00+00:00,Center,Right,27,12,0.8345585,0.8400422,-0.005483687,0.461180217043112,0.2478671519093548,0.21331306513375722,0.0009438636911414165,0.0015290519877675841,0.013152501189734458,0.016181576561443704,0.0005851882966261676,0.003029075371709246,0.49500000000000005,True,True,switcher,0.831219494342804,0.8422190546989441,0.010999560356140137,0.0024438870750830783
178871,2018-04-10 14:47:00+00:00,Left,Right,153,59,0.85394645,0.8560605,-0.0021140575,0.5497209123972719,0.6271016978157002,-0.0773807854184283,0.008185317769373613,0.008435693712458902,0.013988656864127057,0.010732326309921533,0.0002503759430852893,-0.0032563305542055235,0.9410000000000001,True,True,switcher,0.8529232144355774,0.8546220660209656,0.0016988515853881836,-0.0035067064972908128
178871,2018-12-11 10:29:00+00:00,Right,Right,76,54,0.8563155,0.8575745,-0.0012590289,0.12967904009258738,0.15541767124021993,-0.025738631147632557,0.008572752772353795,0.01066038840697117,0.011583982245868043,0.014631979602009293,0.002087635634617375,0.0030479973561412504,0.09700000000000009,False,False,switcher,,,,0.0009603617215238752
178872,2018-03-27 18:45:00+00:00,Left,Left,34,62,0.86908,0.8555599,0.013520122,0.7645553749905118,0.8804795948892942,-0.11592421989878232,0.012480805978210907,0.03803645621235799,0.007085449124325695,0.004093182370155343,0.025555650234147083,-0.0029922667541703524,0.20999999999999996,False,False,switcher,,,,-0.028547916988317434
178881,2019-09-04 18:54:00+00:00,Right,Right,20,50,0.8653225,0.8349861,0.03033638,0.35256436834737725,0.7232035511448841,-0.37063918279750685,0.0017857142857142857,0.016345772516559675,0.02305214658881161,0.0280049162338796,0.014560058230845389,0.004952769645067991,0.272,True,False,switcher,,,,-0.009607288585777397
178883,2015-10-05 16:24:00+00:00,Left,Left,83,30,0.8883588,0.864565,0.023793757,0.4893637113959084,0.34933014547385693,0.14003356592205146,0.007045730889522115,0.007562418635315536,0.006194638306923804,0.0004568135497926769,0.000516687745793421,-0.005737824757131127,0.14800000000000008,False,False,switcher,,,,-0.006254512502924548
178883,2016-04-04 17:39:00+00:00,Left,Left,68,36,0.88953984,0.8648382,0.024701655,0.4680136293603883,0.39340465152720366,0.07460897783318465,0.00791433282023064,0.004169154058261439,0.004248883773340724,0.0031744534574189355,-0.0037451787619692013,-0.0010744303159217886,0.14800000000000008,True,False,switcher,,,,0.0026707484460474127
178887,2022-03-31 14:34:00+00:00,Left,Left,78,70,0.88041216,0.9026549,-0.022242725,0.7459316779778101,0.6345671989835452,0.11136447899426494,0.023381941190405018,0.012379283451658072,0.006057580631450014,0.00524361051165637,-0.011002657738746946,-0.0008139701197936436,0.20999999999999996,True,False,switcher,,,,0.010188687618953304
178888,2015-11-18 19:20:00+00:00,Left,,44,17,0.8571511,0.8484911,0.008660018,0.3306980922411462,0.2789121903925624,0.05178590184858384,0.0006842240921021335,0.0007736888402282878,0.01688595767592254,0.003555972598244319,8.946474812615427e-05,-0.01332998507767822,,False,True,switcher,,,,-0.013419449825804374
178898,2018-04-04 17:07:00+00:00,Left,Right,26,16,0.8330093,0.85032535,-0.017316043,0.4606412710008166,0.44232270363078946,0.018318567370027128,0.001418690097935381,0.0,0.014758073428483497,0.004536875725900116,,-0.010221197702583382,0.853,True,True,switcher,0.834187388420105,0.8512994647026062,0.01711207628250122,-0.010221197702583382
178905,2017-11-08 10:06:00+00:00,Left,,20,11,0.84014875,0.85578537,-0.015636623,0.5723665915715448,0.5704394003342436,0.001927191237301229,0.0027849715942852116,0.002089864158829676,0.016480036946207734,0.021404683327852825,-0.0006951074354555357,0.004924646381645092,,False,True,switcher,,,,0.0056197538171006275
178916,2018-04-03 16:14:00+00:00,Center,Left,70,61,0.86290073,0.85799026,0.004910469,0.294892024146112,0.299347009588706,-0.004454985442594039,0.008301929716355471,0.0078166126500125,0.0065060004555380765,0.024625224088861836,-0.0004853170663429718,0.01811922363332376,0.5479999999999999,False,True,switcher,0.8648418188095093,0.859778642654419,-0.005063176155090332,0.01860454069966673
178916,2019-04-05 00:00:00+00:00,Left,Center,63,104,0.8569375,0.85421765,0.0027198792,0.4841125376150247,0.5657213874066929,-0.08160884979166816,0.008035319624708647,0.006746364016697099,0.02530238784327705,0.020917461935817665,-0.0012889556080115478,-0.004384925907459387,0.27799999999999997,True,True,switcher,0.8552678227424622,0.8527587652206421,-0.0025090575218200684,-0.003095970299447839
178927,2015-09-30 16:08:00+00:00,Left,Left,50,118,0.8701754,0.85338974,0.016785681,0.6353922237010957,0.49149061898185964,0.14390160471923608,0.02316905649134905,0.0017971533331702823,0.009235724172484515,0.011178771404647233,-0.021371903158178766,0.0019430472321627177,0.18899999999999995,True,False,switcher,,,,0.023314950390341482
178927,2018-03-06 17:03:00+00:00,Left,Left,135,80,0.8539363,0.87125224,-0.017315924,0.5744334768790911,0.5442390224824243,0.030194454396666792,0.004683557233026491,0.003508951979263206,0.011050610973890972,0.012730398937459095,-0.0011746052537632851,0.0016797879635681232,0.12700000000000006,True,False,switcher,,,,0.0028543932173314083
178927,2022-04-06 13:11:00+00:00,Left,Left,21,48,0.86818725,0.8556662,0.0125210285,0.51319236968518,0.520889405350368,-0.007697035665187979,0.005509342674741003,0.0054505995483102405,0.013786750595278487,0.03174707513682884,-5.874312643076255e-05,0.017960324541550353,0.16099999999999998,True,False,switcher,,,,0.018019067667981115
178929,2022-03-03 15:35:00+00:00,Right,Right,20,11,0.87861794,0.8677204,0.010897517,0.2838040859875287,0.4547640625874184,-0.1709599765998897,0.00656471764117941,0.005616267201633055,0.024435362337672198,0.04117407159060627,-0.000948450439546355,0.016738709252934074,0.15599999999999997,True,False,switcher,,,,0.017687159692480428
178938,2015-05-19 22:40:00+00:00,Left,,39,10,0.8588205,0.81313336,0.04568714,0.43349729666187986,0.2731366465431971,0.16036065011868278,0.0007490539405433023,0.0,0.009642500561508996,0.012136510502943646,,0.002494009941434651,,False,True,switcher,,,,0.002494009941434651
178945,2019-08-16 16:25:00+00:00,Right,Right,13,24,0.8779306,0.87268114,0.0052494407,0.4915865654189139,0.2923481801090488,0.1992383853098651,0.00578004408085396,0.0030284869516733165,0.07393483846448091,0.054024754128586934,-0.002751557129180643,-0.01991008433589398,0.0,False,False,switcher,,,,-0.017158527206713337
178946,2018-04-06 16:30:00+00:00,Center,Right,66,15,0.8620331,0.8736235,-0.011590362,0.2626018498960464,0.19555842848863134,0.06704342140741507,0.0013904424016787473,0.002023226223310833,0.009164187283750928,0.015202603372831322,0.0006327838216320855,0.006038416089080394,0.246,True,True,switcher,0.8642000555992126,0.8769689798355103,0.012768924236297607,0.005405632267448308
178946,2019-05-22 17:05:00+00:00,Right,Right,17,54,0.87862784,0.8793555,-0.0007276535,0.29830772328143623,0.3539506481237357,-0.05564292484229949,0.0045863200569829475,0.003281634401664809,0.013339798487729024,0.015430668596419424,-0.0013046856553181386,0.0020908701086904003,0.009000000000000008,True,False,switcher,,,,0.003395555764008539
178947,2016-03-22 17:08:00+00:00,Right,Right,53,75,0.841191,0.8679801,-0.026789129,0.33188925962174926,0.3696955828093011,-0.03780632318755184,0.004152517913783989,0.0047845051661127925,0.017536018640108626,0.025481802998478353,0.0006319872523288033,0.007945784358369727,0.29300000000000004,True,False,switcher,,,,0.007313797106040924
178951,2015-12-01 11:13:00+00:00,Center,,22,10,0.84436727,0.88526344,-0.040896177,0.364351905859597,0.34378938001527387,0.02056252584432311,0.0013612190699705754,0.005312365698724451,0.021878253232585906,0.01032463254802298,0.003951146628753875,-0.011553620684562926,,False,True,switcher,,,,-0.015504767313316802
178953,2016-03-15 19:25:00+00:00,Center,Right,21,12,0.8419697,0.84350353,-0.0015338063,0.1896520523971723,0.16505481327815943,0.024597239119012876,0.007177095847046586,0.004160230662304409,0.04958951086693609,0.025248382553483707,-0.003016865184742177,-0.024341128313452382,0.22,True,True,switcher,0.8476763367652893,0.8510146141052246,0.0033382773399353027,-0.021324263128710205
178965,2015-10-01 10:53:00+00:00,Left,Left,38,14,0.8372896,0.8155915,0.021698058,0.5498274013974324,0.6044752329054949,-0.05464783150806252,0.0034327446738956547,0.0033374151575651205,0.006421521190951901,0.005774886913209913,-9.532951633053422e-05,-0.0006466342777419884,0.18899999999999995,True,False,switcher,,,,-0.0005513047614114541
178972,2019-04-05 00:00:00+00:00,Left,Center,46,10,0.7942153,0.8472999,-0.053084552,0.4069342451042447,0.45956083436654166,-0.05262658926229696,0.0001858045336306206,0.0012987012987012987,0.051852638006562556,0.04370760818129239,0.0011128967650706782,-0.008145029825270163,0.27799999999999997,True,True,switcher,0.7931584715843201,0.8453275561332703,0.052169084548950195,-0.009257926590340842
178978,2018-03-21 10:56:00+00:00,Left,Right,51,32,0.8726046,0.868775,0.0038295984,0.46150467270244927,0.45994108889216373,0.0015635838102855404,0.002059610442974622,0.004244308632326214,0.013238382255868484,0.00736725018717264,0.0021846981893515922,-0.005871132068695844,0.9690000000000001,True,True,switcher,0.8711010813713074,0.8692674040794373,-0.0018336772918701172,-0.008055830258047438
178981,2018-04-11 11:24:00+00:00,Right,Center,48,13,0.8307325,0.8399102,-0.009177685,0.5030273731899665,0.5720036328884832,-0.06897625969851673,0.0025495337995337995,0.005196886446886447,0.046123484953681904,0.03305434772196264,0.002647352647352647,-0.013069137231719263,0.194,False,True,switcher,0.8261281847953796,0.8361674547195435,0.010039269924163818,-0.01571648987907191
178981,2018-05-21 11:16:00+00:00,Center,Center,38,14,0.81657356,0.8336278,-0.01705426,0.22218702730589812,0.16692334705471187,0.05526368025118625,0.0020242914979757085,0.004825680272108843,0.04087277089968295,0.030693322884679596,0.0028013887741331345,-0.010179448015003353,0.0,False,False,switcher,,,,-0.012980836789136488
178983,2019-05-22 17:05:00+00:00,Right,Right,30,71,0.8732423,0.87926376,-0.00602144,0.312374146989967,0.32411792513425486,-0.011743778144287842,0.0014653807168344957,0.002388709814266048,0.013869466569041918,0.014613093188601605,0.0009233290974315523,0.0007436266195596872,0.009000000000000008,True,False,switcher,,,,-0.00017970247787186503
178993,2018-04-06 11:28:00+00:00,Right,Right,91,39,0.858995,0.8526656,0.006329417,0.4804367034346296,0.3286644657410094,0.1517722376936202,0.0029904562332479846,0.004528016394532232,0.006119837274072423,0.005219074730499629,0.0015375601612842471,-0.0009007625435727938,0.397,True,False,switcher,,,,-0.002438322704857041
178997,2016-03-21 16:39:00+00:00,Left,Center,18,27,0.8571587,0.86752516,-0.01036644,0.4119742823665436,0.43815900406161506,-0.026184721695071467,0.0028114909523144654,0.004095694202485762,0.010906694426422645,0.0013148741962301284,0.0012842032501712967,-0.009591820230192517,0.586,True,True,switcher,0.8555086255073547,0.8678191900253296,0.012310564517974854,-0.010876023480363813
178997,2018-05-21 11:16:00+00:00,Center,Center,40,10,0.8777504,0.89559364,-0.017843246,0.3829742537996531,0.2684530786404421,0.11452117515921101,0.0016115900383141765,0.0028450014405070586,0.008821918715189836,0.01250472119002628,0.001233411402192882,0.0036828024748364434,0.0,False,False,switcher,,,,0.0024493910726435613
178998,2016-03-21 19:11:00+00:00,Right,Right,97,54,0.859783,0.87288105,-0.013098061,0.27073867098244303,0.3102127133617201,-0.0394740423792771,0.002539876167224715,0.004292908757358999,0.009523768297815637,0.009686085317732983,0.0017530325901342842,0.00016231701991734591,0.16800000000000004,False,False,switcher,,,,-0.0015907155702169383
186775,2015-11-18 12:48:00+00:00,Right,,11,10,0.8747394,0.838099,0.036640406,0.4605576623667104,0.35671167754629046,0.10384598482041996,0.001277190718184507,0.0,0.016649571876296135,0.008864954147973015,,-0.0077846177283231194,,False,True,switcher,,,,-0.0077846177283231194
187008,2017-06-29 15:54:00+00:00,Right,Right,19,58,0.8774953,0.82069016,0.056805134,0.2025427416878057,0.21300144049091504,-0.010458698803109345,0.03155160225372105,0.024533988706438838,0.008210718127730917,0.009442926575807501,-0.0070176135472822115,0.0012322084480765848,0.15599999999999997,False,False,switcher,,,,0.008249821995358796
195143,2018-03-13 18:17:00+00:00,Center,Center,53,23,0.8586545,0.85038286,0.008271635,0.33848949070427725,0.289530879202524,0.048958611501753235,0.0017784809090419542,0.0023106047607608982,0.011685589314312381,0.01911042211276223,0.0005321238517189441,0.007424832798449847,0.159,False,False,switcher,,,,0.006892708946730903
200153,2018-05-21 11:16:00+00:00,Center,Center,21,10,0.88516325,0.8992208,-0.014057577,0.16242889284886763,0.23599842535619892,-0.07356953250733128,0.002773318344504374,0.003497642204538756,0.013940758147954715,0.0025354016935885577,0.0007243238600343821,-0.011405356454366158,0.0,False,False,switcher,,,,-0.01212968031440054
204353,2019-08-16 16:25:00+00:00,Right,Right,10,13,0.8677904,0.84523976,0.022550642,0.16159863549115677,0.18962465714642313,-0.028026021655266353,0.0024096949279431034,0.0,0.019227692267005183,0.04941090099611496,,0.03018320872910978,0.0,False,False,switcher,,,,0.03018320872910978
204355,2019-04-05 00:00:00+00:00,Left,Center,17,57,0.83347446,0.8600466,-0.026572168,0.46644317064652213,0.5370671345318339,-0.07062396388531172,0.011063558909006885,0.005719638137458541,0.02556780148293533,0.020383097859432372,-0.005343920771548344,-0.00518470362350296,0.27799999999999997,True,True,switcher,0.8334604501724243,0.8579230904579163,0.024462640285491943,0.0001592171480453838
204364,2022-04-13 12:19:00+00:00,Center,Right,148,49,0.8770628,0.8773082,-0.00024539232,0.2213844566886582,0.2485719822589091,-0.02718752557025092,0.003651299560649361,0.004822603209227158,0.0206427723231423,0.03263419719436033,0.0011713036485777972,0.011991424871218029,0.281,True,True,switcher,0.8795625567436218,0.8796204328536987,5.78761100769043e-05,0.010820121222640231
204369,2022-02-23 00:00:00+00:00,Right,,17,10,0.8501537,0.8690938,-0.018940091,0.4751337195714158,0.34653806054533365,0.12859565902608217,0.009495986802802503,0.004493264321793432,0.015861816392478332,0.01574809002740215,-0.005002722481009071,-0.00011372636507618258,,False,True,switcher,,,,0.004888996115932889
204373,2022-03-30 17:56:00+00:00,Right,Right,12,17,0.86083055,0.8585725,0.0022580624,0.2254585425755813,0.30370783174874727,-0.07824928917316598,0.003981723710810631,0.005746377302039439,0.021388281183175956,0.007198007036083802,0.0017646535912288078,-0.014190274147092154,0.025999999999999968,False,False,switcher,,,,-0.01595492773832096
204374,2022-02-23 00:00:00+00:00,Right,,35,89,0.86644626,0.86566335,0.000782907,0.41263370891468026,0.3530612452058382,0.05957246370884206,0.008349047065469514,0.006080649727193892,0.01944875160710465,0.019682138274478875,-0.002268397338275621,0.00023338666737422395,,False,True,switcher,,,,0.002501784005649845
204377,2019-04-05 00:00:00+00:00,Left,Center,12,13,0.77605087,0.8530377,-0.07698685,0.4377084546518993,0.5031559624722465,-0.0654475078203472,0.005555555555555556,0.004595241092786102,0.0488314978276412,0.025425509214678628,-0.0009603144627694541,-0.023405988612962572,0.27799999999999997,True,True,switcher,0.7722325325012207,0.8501754999160767,0.07794296741485596,-0.022445674150193117
204378,2022-02-23 00:00:00+00:00,Right,,46,43,0.8651526,0.8537623,0.011390269,0.5667475990340968,0.533003650267606,0.03374394876649078,0.008822019427568363,0.009335654555698472,0.07944942561295469,0.06119069485085969,0.0005136351281301091,-0.018258730762095,,False,True,switcher,,,,-0.018772365890225108
204381,2022-02-23 00:00:00+00:00,Right,,56,31,0.8839429,0.88898766,-0.0050447583,0.5532454481946674,0.47175613926684606,0.0814893089278213,0.0023425514524806146,0.003117700414460602,0.032264121355816806,0.03188658444266997,0.0007751489619799872,-0.0003775369131468337,,False,True,switcher,,,,-0.001152685875126821
204383,2022-04-22 16:06:00+00:00,Left,Left,64,31,0.8838191,0.8540343,0.029784799,0.6120573516934353,0.5766399513510136,0.03541740034242169,0.014719465244458062,0.0026327274642075215,0.015023007060047926,0.036305491268660554,-0.012086737780250541,0.021282484208612628,0.16099999999999998,False,False,switcher,,,,0.03336922198886317
204388,2022-02-23 00:00:00+00:00,Right,,232,68,0.8748557,0.85833436,0.016521335,0.46892664321940675,0.37024968968384203,0.09867695353556472,0.015863266615146514,0.020468870917761273,0.011957815591221893,0.013947418949486595,0.004605604302614759,0.001989603358264702,,False,True,switcher,,,,-0.0026160009443500568
204391,2022-04-11 15:09:00+00:00,Right,Right,114,37,0.8586518,0.85765547,0.0009963512,0.27372557163676275,0.299552691574104,-0.02582711993734127,0.008950098792624952,0.005144488364059575,0.02267656989167509,0.020034018499315964,-0.003805610428565377,-0.0026425513923591243,0.30799999999999994,True,False,switcher,,,,0.0011630590362062525
204400,2022-02-23 00:00:00+00:00,Right,,31,21,0.88445294,0.8799322,0.0045207143,0.534198877670868,0.549588531591069,-0.015389653920200974,0.00550179499820234,0.004814452461180368,0.019526654425624512,0.0231563036392249,-0.0006873425370219725,0.003629649213600386,,False,True,switcher,,,,0.004316991750622359
204411,2022-02-23 00:00:00+00:00,Right,,10,25,0.88045436,0.87041914,0.010035217,0.39829929813648723,0.39746757157841556,0.0008317265580716771,0.0,0.00906564836521801,0.019378073677092413,0.0118681372550482,,-0.007509936422044212,,False,True,switcher,,,,-0.007509936422044212
