"idProposicao";"uriProposicao";"idDeputadoAutor";"uriAutor";"codTipoAutor";"tipoAutor";"nomeAutor";"siglaPartidoAutor";"uriPartidoAutor";"siglaUFAutor";"ordemAssinatura";"proponente"
"2349998";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349998";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5345";"3";"COMISSÃO ESPECIAL";"Comissão Especial destinada a analisar e proferir parecer ao Projeto de Lei nº 2905, de 1997, que ""impõe condições para a comercialização de alimentos geneticamente modificados"".";"";"";"";"1";"1"
"2349132";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349132";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2017";"2";"COMISSÃO PERMANENTE";"Comissão de Integração Nacional e Desenvolvimento Regional";"";"";"";"1";"1"
"2320363";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2320363";"74189";"https://dadosabertos.camara.leg.br/api/v2/deputados/74189";"10000";"Deputado(a)";"Freire Júnior";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"TO";"1";"1"
"2320362";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2320362";"74189";"https://dadosabertos.camara.leg.br/api/v2/deputados/74189";"10000";"Deputado(a)";"Freire Júnior";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"TO";"1";"1"
"2143572";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2143572";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"2";"COMISSÃO PERMANENTE";"Comissão de Trabalho, de Administração e Serviço Público";"";"";"";"1";"1"
"2122764";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2122764";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537507";"10";"GRUPO DE TRABALHO";"Grupo de Trabalho de Consolidação das Leis";"";"";"";"1";"1"
"2112443";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2112443";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"2";"COMISSÃO PERMANENTE";"Comissão de Seguridade Social e Família";"";"";"";"1";"1"
"2090608";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2090608";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100292";"40000";"Órgão do Poder Legislativo";"Câmara dos Deputados";"";"";"";"1";"1"
"620823";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/620823";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/82";"40000";"Órgão do Poder Legislativo";"Tribunal de Contas da União";"";"";"";"1";"1"
"620681";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/620681";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/60";"30000";"Órgão do Poder Executivo";"Presidência da República";"";"";"";"1";"1"
"620677";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/620677";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/82";"40000";"Órgão do Poder Legislativo";"Tribunal de Contas da União";"";"";"";"1";"1"
"620674";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/620674";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"620666";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/620666";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/349";"50000";"Órgão do Poder Judiciário";"Poder Judiciário";"";"";"";"1";"1"
"590979";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/590979";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"567359";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/567359";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2004";"2";"COMISSÃO PERMANENTE";"Comissão de Defesa do Consumidor";"";"";"";"1";"1"
"567353";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/567353";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"2";"COMISSÃO PERMANENTE";"Comissão de Seguridade Social e Família";"";"";"";"1";"1"
"555696";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/555696";"74856";"https://dadosabertos.camara.leg.br/api/v2/deputados/74856";"10000";"Deputado(a)";"Laura Carneiro";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790";"RJ";"1";"1"
"555695";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/555695";"74856";"https://dadosabertos.camara.leg.br/api/v2/deputados/74856";"10000";"Deputado(a)";"Laura Carneiro";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790";"RJ";"1";"1"
"555694";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/555694";"74856";"https://dadosabertos.camara.leg.br/api/v2/deputados/74856";"10000";"Deputado(a)";"Laura Carneiro";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790";"RJ";"1";"1"
"534960";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/534960";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"501597";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/501597";"74650";"https://dadosabertos.camara.leg.br/api/v2/deputados/74650";"10000";"Deputado(a)";"Bonifácio de Andrada";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"MG";"1";"1"
"501585";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/501585";"74650";"https://dadosabertos.camara.leg.br/api/v2/deputados/74650";"10000";"Deputado(a)";"Bonifácio de Andrada";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"MG";"1";"1"
"500601";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/500601";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537507";"10";"GRUPO DE TRABALHO";"Grupo de Trabalho de Consolidação das Leis";"";"";"";"1";"1"
"487044";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/487044";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"444946";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/444946";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
