"idProposicao";"uriProposicao";"idDeputadoAutor";"uriAutor";"codTipoAutor";"tipoAutor";"nomeAutor";"siglaPartidoAutor";"uriPartidoAutor";"siglaUFAutor";"ordemAssinatura";"proponente"
"622001";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/622001";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100932";"70000";"Sociedade Civil";"Banco Nacional de Desenvolvimento Econômico Social";"";"";"";"1";"1"
"621998";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/621998";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100932";"70000";"Sociedade Civil";"Banco Nacional de Desenvolvimento Econômico Social";"";"";"";"1";"1"
"621967";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/621967";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/82";"40000";"Órgão do Poder Legislativo";"Tribunal de Contas da União";"";"";"";"1";"1"
"621947";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/621947";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100413";"30000";"Órgão do Poder Executivo";"Banco Central do Brasil";"";"";"";"1";"1"
"621938";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/621938";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100413";"30000";"Órgão do Poder Executivo";"Banco Central do Brasil";"";"";"";"1";"1"
"621936";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/621936";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100413";"30000";"Órgão do Poder Executivo";"Banco Central do Brasil";"";"";"";"1";"1"
"621933";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/621933";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100413";"30000";"Órgão do Poder Executivo";"Banco Central do Brasil";"";"";"";"1";"1"
"621918";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/621918";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/80";"50000";"Órgão do Poder Judiciário";"Supremo Tribunal Federal";"";"";"";"1";"1"
"621917";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/621917";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"621916";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/621916";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/271";"50000";"Órgão do Poder Judiciário";"Superior Tribunal Militar";"";"";"";"1";"1"
"621915";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/621915";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/277";"50000";"Órgão do Poder Judiciário";"Tribunal Superior Eleitoral";"";"";"";"1";"1"
"621912";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/621912";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/57";"81007";"MPU - Ministério Público da União";"MINISTÉRIO PÚBLICO DA UNIÃO";"";"";"";"1";"1"
"621910";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/621910";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100292";"40000";"Órgão do Poder Legislativo";"Câmara dos Deputados";"";"";"";"1";"1"
"621894";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/621894";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100769";"50000";"Órgão do Poder Judiciário";"Conselho Nacional de Justiça";"";"";"";"1";"1"
"621884";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/621884";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/60";"30000";"Órgão do Poder Executivo";"Presidência da República";"";"";"";"1";"1"
"621881";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/621881";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/82";"40000";"Órgão do Poder Legislativo";"Tribunal de Contas da União";"";"";"";"1";"1"
"621880";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/621880";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/82";"40000";"Órgão do Poder Legislativo";"Tribunal de Contas da União";"";"";"";"1";"1"
"621879";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/621879";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/82";"40000";"Órgão do Poder Legislativo";"Tribunal de Contas da União";"";"";"";"1";"1"
"621878";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/621878";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/82";"40000";"Órgão do Poder Legislativo";"Tribunal de Contas da União";"";"";"";"1";"1"
"621877";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/621877";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/81";"50000";"Órgão do Poder Judiciário";"Superior Tribunal de Justiça";"";"";"";"1";"1"
"621868";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/621868";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/82";"40000";"Órgão do Poder Legislativo";"Tribunal de Contas da União";"";"";"";"1";"1"
"621866";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/621866";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/275";"50000";"Órgão do Poder Judiciário";"Tribunal Superior do Trabalho";"";"";"";"1";"1"
"621830";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/621830";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/82";"40000";"Órgão do Poder Legislativo";"Tribunal de Contas da União";"";"";"";"1";"1"
"621823";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/621823";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/82";"40000";"Órgão do Poder Legislativo";"Tribunal de Contas da União";"";"";"";"1";"1"
"606725";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/606725";"74230";"https://dadosabertos.camara.leg.br/api/v2/deputados/74230";"10000";"Deputado(a)";"Colbert Martins";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"BA";"1";"1"
"605339";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/605339";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"598148";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/598148";"74103";"https://dadosabertos.camara.leg.br/api/v2/deputados/74103";"10000";"Deputado(a)";"Ariosto Holanda";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"CE";"1";"1"
"582500";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/582500";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"578269";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/578269";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/82";"40000";"Órgão do Poder Legislativo";"Tribunal de Contas da União";"";"";"";"1";"1"
"578267";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/578267";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/82";"40000";"Órgão do Poder Legislativo";"Tribunal de Contas da União";"";"";"";"1";"1"
"567955";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/567955";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100948";"30000";"Órgão do Poder Executivo";"Superintendência do Desenvolvimento do Nordeste";"";"";"";"1";"1"
"567685";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/567685";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/57";"81007";"MPU - Ministério Público da União";"MINISTÉRIO PÚBLICO DA UNIÃO";"";"";"";"1";"1"
"567682";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/567682";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/277";"50000";"Órgão do Poder Judiciário";"TRIBUNAL SUPERIOR ELEITORAL";"";"";"";"1";"1"
"567680";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/567680";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/271";"50000";"Órgão do Poder Judiciário";"SUPERIOR TRIBUNAL MILITAR";"";"";"";"1";"1"
"567674";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/567674";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/353";"50000";"Órgão do Poder Judiciário";"CONSELHO DA JUSTIÇA FEDERAL";"";"";"";"1";"1"
"567658";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/567658";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/275";"50000";"Órgão do Poder Judiciário";"TRIBUNAL SUPERIOR DO TRABALHO";"";"";"";"1";"1"
"567656";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/567656";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/382";"50000";"Órgão do Poder Judiciário";"Tribunal de Justiça do Distrito Federal e dos Territórios";"";"";"";"1";"1"
"567654";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/567654";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/82";"40000";"Órgão do Poder Legislativo";"Tribunal de Contas da União";"";"";"";"1";"1"
"567652";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/567652";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/81";"50000";"Órgão do Poder Judiciário";"SUPERIOR TRIBUNAL DE JUSTIÇA";"";"";"";"1";"1"
"567651";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/567651";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/80";"50000";"Órgão do Poder Judiciário";"Supremo Tribunal Federal";"";"";"";"1";"1"
"567633";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/567633";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6996";"81003";"PERMANENTE DO SENADO FEDERAL";"Comissão de Desenvolvimento Regional e Turismo";"";"";"";"1";"1"
"567256";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/567256";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100292";"40000";"Órgão do Poder Legislativo";"Câmara dos Deputados";"";"";"";"1";"1"
"567253";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/567253";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"567244";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/567244";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100921";"30000";"Órgão do Poder Executivo";"Presidente da República";"";"";"";"1";"1"
"567240";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/567240";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/82";"40000";"Órgão do Poder Legislativo";"Tribunal de Contas da União";"";"";"";"1";"1"
"567148";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/567148";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100413";"30000";"Órgão do Poder Executivo";"BANCO CENTRAL DO BRASIL";"";"";"";"1";"1"
"567072";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/567072";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100949";"30000";"Órgão do Poder Executivo";"Ministério da Integração Nacional";"";"";"";"1";"1"
"567051";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/567051";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/60";"30000";"Órgão do Poder Executivo";"PRESIDÊNCIA DA REPÚBLICA";"";"";"";"1";"1"
"567048";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/567048";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/60";"30000";"Órgão do Poder Executivo";"PRESIDÊNCIA DA REPÚBLICA";"";"";"";"1";"1"
"567042";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/567042";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/60";"30000";"Órgão do Poder Executivo";"PRESIDÊNCIA DA REPÚBLICA";"";"";"";"1";"1"
"567033";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/567033";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/60";"30000";"Órgão do Poder Executivo";"PRESIDÊNCIA DA REPÚBLICA";"";"";"";"1";"1"
"567030";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/567030";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/60";"30000";"Órgão do Poder Executivo";"PRESIDÊNCIA DA REPÚBLICA";"";"";"";"1";"1"
"564324";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/564324";"74368";"https://dadosabertos.camara.leg.br/api/v2/deputados/74368";"10000";"Deputado(a)";"Leonardo Vilela";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"GO";"1";"1"
"564004";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/564004";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"563720";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/563720";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100921";"30000";"Órgão do Poder Executivo";"Presidente da República";"";"";"";"1";"1"
"558861";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/558861";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100177";"30000";"Órgão do Poder Executivo";"Ministério da Fazenda";"";"";"";"1";"1"
"558860";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/558860";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100952";"30000";"Órgão do Poder Executivo";"Ministro de Estado da Fazenda";"";"";"";"1";"1"
"558854";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/558854";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100177";"30000";"Órgão do Poder Executivo";"Ministro de Estado da Fazenda";"";"";"";"1";"1"
"558853";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/558853";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100177";"30000";"Órgão do Poder Executivo";"Ministro de Estado da Fazenda";"";"";"";"1";"1"
"555687";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/555687";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100940";"12000";"Órgão da Câmara dos Deputados";"Presidente da Câmara dos Deputados";"";"";"";"1";"1"
"555103";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/555103";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100938";"22000";"Órgão do Senado Federal";"Presidente do Senado Federal";"";"";"";"1";"1"
"555097";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/555097";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100940";"12000";"Órgão da Câmara dos Deputados";"Presidente da Câmara dos Deputados";"";"";"";"1";"1"
"555094";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/555094";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/80";"50000";"Órgão do Poder Judiciário";"Supremo Tribunal Federal";"";"";"";"1";"1"
"555092";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/555092";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100921";"30000";"Órgão do Poder Executivo";"Presidente da República";"";"";"";"1";"1"
"555088";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/555088";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/101347";"81007";"MPU - Ministério Público da União";"Procuradoria-Geral da República";"";"";"";"1";"1"
"554978";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/554978";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/80";"50000";"Órgão do Poder Judiciário";"Supremo Tribunal Federal";"";"";"";"1";"1"
"554974";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/554974";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100921";"30000";"Órgão do Poder Executivo";"Presidente da República";"";"";"";"1";"1"
"554356";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/554356";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100769";"50000";"Órgão do Poder Judiciário";"Conselho Nacional de Justiça";"";"";"";"1";"1"
"554355";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/554355";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/277";"50000";"Órgão do Poder Judiciário";"TRIBUNAL SUPERIOR ELEITORAL";"";"";"";"1";"1"
"554354";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/554354";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/81";"50000";"Órgão do Poder Judiciário";"SUPERIOR TRIBUNAL DE JUSTIÇA";"";"";"";"1";"1"
"554350";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/554350";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/271";"50000";"Órgão do Poder Judiciário";"SUPERIOR TRIBUNAL MILITAR";"";"";"";"1";"1"
"554348";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/554348";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/275";"50000";"Órgão do Poder Judiciário";"TRIBUNAL SUPERIOR DO TRABALHO";"";"";"";"1";"1"
"554347";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/554347";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/353";"50000";"Órgão do Poder Judiciário";"CONSELHO DA JUSTIÇA FEDERAL";"";"";"";"1";"1"
"554332";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/554332";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/277";"50000";"Órgão do Poder Judiciário";"TRIBUNAL SUPERIOR ELEITORAL";"";"";"";"1";"1"
"554330";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/554330";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/275";"50000";"Órgão do Poder Judiciário";"TRIBUNAL SUPERIOR DO TRABALHO";"";"";"";"1";"1"
"554328";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/554328";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/353";"50000";"Órgão do Poder Judiciário";"CONSELHO DA JUSTIÇA FEDERAL";"";"";"";"1";"1"
"554325";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/554325";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/271";"50000";"Órgão do Poder Judiciário";"SUPERIOR TRIBUNAL MILITAR";"";"";"";"1";"1"
"554323";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/554323";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/81";"50000";"Órgão do Poder Judiciário";"SUPERIOR TRIBUNAL DE JUSTIÇA";"";"";"";"1";"1"
"554322";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/554322";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100769";"50000";"Órgão do Poder Judiciário";"Conselho Nacional de Justiça";"";"";"";"1";"1"
"554319";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/554319";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/101347";"81007";"MPU - Ministério Público da União";"Procuradoria-Geral da República";"";"";"";"1";"1"
"554317";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/554317";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"554305";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/554305";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/82";"40000";"Órgão do Poder Legislativo";"Tribunal de Contas da União";"";"";"";"1";"1"
"551182";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/551182";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100921";"30000";"Órgão do Poder Executivo";"Presidente da República";"";"";"";"1";"1"
"551178";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/551178";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100921";"30000";"Órgão do Poder Executivo";"Presidente da República";"";"";"";"1";"1"
"546866";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/546866";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100292";"40000";"Órgão do Poder Legislativo";"Câmara dos Deputados";"";"";"";"1";"1"
"544368";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/544368";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100919";"70000";"Sociedade Civil";"Caixa Econômica Federal";"";"";"";"1";"1"
"544349";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/544349";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100919";"70000";"Sociedade Civil";"Caixa Econômica Federal";"";"";"";"1";"1"
"535714";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/535714";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"529121";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/529121";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"526999";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/526999";"141555";"https://dadosabertos.camara.leg.br/api/v2/deputados/141555";"10000";"Deputado(a)";"Vinicius Carvalho";"PTdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36847";"RJ";"1";"1"
"520179";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/520179";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6995";"81003";"PERMANENTE DO SENADO FEDERAL";"Comissão de Serviços de InfraEstrutura";"";"";"";"1";"1"
"502465";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/502465";"141455";"https://dadosabertos.camara.leg.br/api/v2/deputados/141455";"10000";"Deputado(a)";"Janete Rocha Pietá";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP";"1";"1"
