"idProposicao";"uriProposicao";"idDeputadoAutor";"uriAutor";"codTipoAutor";"tipoAutor";"nomeAutor";"siglaPartidoAutor";"uriPartidoAutor";"siglaUFAutor";"ordemAssinatura";"proponente"
"2167570";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2167570";"74553";"https://dadosabertos.camara.leg.br/api/v2/deputados/74553";"10000";"Deputado(a)";"José Carlos Aleluia";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"BA";"1";"1"
"2167560";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2167560";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"2";"COMISSÃO PERMANENTE";"Comissão de Constituição e Justiça e de Cidadania";"";"";"";"1";"1"
"2129921";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2129921";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"1280645";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1280645";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6083";"3";"COMISSÃO ESPECIAL";"Comissão Especial destinada a proferir parecer à Proposta de Emenda à Constituição nº 115-A, de 1995, que ""modifica o parágrafo 4º do art. 225 da Constituição Federal, incluindo o Cerrado na relação dos biomas considerados Patrimônio Nacional"".";"";"";"";"1";"1"
"1280644";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1280644";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6083";"3";"COMISSÃO ESPECIAL";"Comissão Especial destinada a proferir parecer à Proposta de Emenda à Constituição nº 115-A, de 1995, que ""modifica o parágrafo 4º do art. 225 da Constituição Federal, incluindo o Cerrado na relação dos biomas considerados Patrimônio Nacional"".";"";"";"";"1";"1"
"996667";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/996667";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100413";"30000";"Órgão do Poder Executivo";"Banco Central do Brasil";"";"";"";"1";"1"
"996659";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/996659";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100413";"30000";"Órgão do Poder Executivo";"Banco Central do Brasil";"";"";"";"1";"1"
"996654";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/996654";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100413";"30000";"Órgão do Poder Executivo";"Banco Central do Brasil";"";"";"";"1";"1"
"996647";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/996647";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100413";"30000";"Órgão do Poder Executivo";"Banco Central do Brasil";"";"";"";"1";"1"
"964464";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/964464";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"964442";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/964442";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"621995";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/621995";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100921";"30000";"Órgão do Poder Executivo";"Presidente da República";"";"";"";"1";"1"
"621993";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/621993";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/82";"40000";"Órgão do Poder Legislativo";"Tribunal de Contas da União";"";"";"";"1";"1"
"620801";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/620801";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/349";"50000";"Órgão do Poder Judiciário";"Poder Judiciário";"";"";"";"1";"1"
"620758";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/620758";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/60";"30000";"Órgão do Poder Executivo";"Presidência da República";"";"";"";"1";"1"
"620757";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/620757";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"620756";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/620756";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/82";"40000";"Órgão do Poder Legislativo";"Tribunal de Contas da União";"";"";"";"1";"1"
"620754";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/620754";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/349";"50000";"Órgão do Poder Judiciário";"Poder Judiciário";"";"";"";"1";"1"
"620753";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/620753";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/349";"50000";"Órgão do Poder Judiciário";"Poder Judiciário";"";"";"";"1";"1"
"620752";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/620752";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/349";"50000";"Órgão do Poder Judiciário";"Poder Judiciário";"";"";"";"1";"1"
"620751";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/620751";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/349";"50000";"Órgão do Poder Judiciário";"Poder Judiciário";"";"";"";"1";"1"
"620750";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/620750";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/349";"50000";"Órgão do Poder Judiciário";"Poder Judiciário";"";"";"";"1";"1"
"620749";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/620749";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/349";"50000";"Órgão do Poder Judiciário";"Poder Judiciário";"";"";"";"1";"1"
"620748";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/620748";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/349";"50000";"Órgão do Poder Judiciário";"Poder Judiciário";"";"";"";"1";"1"
"620747";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/620747";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100292";"40000";"Órgão do Poder Legislativo";"Câmara dos Deputados";"";"";"";"1";"1"
"620746";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/620746";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/82";"40000";"Órgão do Poder Legislativo";"Tribunal de Contas da União";"";"";"";"1";"1"
"606724";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/606724";"73545";"https://dadosabertos.camara.leg.br/api/v2/deputados/73545";"10000";"Deputado(a)";"Luciano Zica";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP";"1";"1"
"589986";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/589986";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"585012";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/585012";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"567216";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/567216";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/82";"40000";"Órgão do Poder Legislativo";"Tribunal de Contas da União";"";"";"";"1";"1"
"547262";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/547262";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"493567";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/493567";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"485438";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/485438";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"465316";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/465316";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"434524";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/434524";"73492";"https://dadosabertos.camara.leg.br/api/v2/deputados/73492";"10000";"Deputado(a)";"Antonio Carlos Biscaia";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"RJ";"1";"1"
"428819";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/428819";"73930";"https://dadosabertos.camara.leg.br/api/v2/deputados/73930";"10000";"Deputado(a)";"Wladimir Costa";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"PA";"1";"1"
"420205";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/420205";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"405463";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/405463";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"378939";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/378939";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5503";"2";"COMISSÃO PERMANENTE";"Comissão de Segurança Pública e Combate ao Crime Organizado";"";"";"";"1";"1"
"354376";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/354376";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
