"idProposicao";"uriProposicao";"idDeputadoAutor";"uriAutor";"codTipoAutor";"tipoAutor";"nomeAutor";"siglaPartidoAutor";"uriPartidoAutor";"siglaUFAutor";"ordemAssinatura";"proponente"
"2320383";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2320383";"163322";"https://dadosabertos.camara.leg.br/api/v2/deputados/163322";"10000";"Deputado(a)";"Vilalba";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"PE";"1";"1"
"2305956";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2305956";"141386";"https://dadosabertos.camara.leg.br/api/v2/deputados/141386";"10000";"Deputado(a)";"Eudes Xavier";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"CE";"1";"1"
"2215835";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2215835";"73463";"https://dadosabertos.camara.leg.br/api/v2/deputados/73463";"10000";"Deputado(a)";"Osmar Serraglio";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"PR";"1";"1"
"2197917";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2197917";"163831";"https://dadosabertos.camara.leg.br/api/v2/deputados/163831";"10000";"Deputado(a)";"Fernando Jordão";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"RJ";"1";"1"
"2194914";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194914";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"2169276";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2169276";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"2159082";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2159082";"74056";"https://dadosabertos.camara.leg.br/api/v2/deputados/74056";"10000";"Deputado(a)";"Mendonça Prado";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"SE";"1";"1"
"2149130";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2149130";"74213";"https://dadosabertos.camara.leg.br/api/v2/deputados/74213";"10000";"Deputado(a)";"Antonio Balhmann";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"CE";"1";"1"
"2149129";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2149129";"74213";"https://dadosabertos.camara.leg.br/api/v2/deputados/74213";"10000";"Deputado(a)";"Antonio Balhmann";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"CE";"1";"1"
"2128954";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2128954";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5438";"2";"COMISSÃO PERMANENTE";"Comissão de Legislação Participativa";"";"";"";"1";"1"
"2118857";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2118857";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"2080628";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2080628";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"2076569";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2076569";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2018329";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2018329";"160666";"https://dadosabertos.camara.leg.br/api/v2/deputados/160666";"10000";"Deputado(a)";"Félix Mendonça Júnior";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"BA";"1";"1"
"1712798";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1712798";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"1700873";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1700873";"160537";"https://dadosabertos.camara.leg.br/api/v2/deputados/160537";"10000";"Deputado(a)";"Gabriel Chalita";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"SP";"1";"1"
"1700792";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1700792";"141447";"https://dadosabertos.camara.leg.br/api/v2/deputados/141447";"10000";"Deputado(a)";"Guilherme Campos";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"SP";"1";"1"
"1594190";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1594190";"160602";"https://dadosabertos.camara.leg.br/api/v2/deputados/160602";"10000";"Deputado(a)";"Arnaldo Jordy";"PPS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36813";"PA";"1";"1"
"1548936";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1548936";"141417";"https://dadosabertos.camara.leg.br/api/v2/deputados/141417";"10000";"Deputado(a)";"Edio Lopes";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"RR";"1";"1"
"1548935";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1548935";"141417";"https://dadosabertos.camara.leg.br/api/v2/deputados/141417";"10000";"Deputado(a)";"Edio Lopes";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"RR";"1";"1"
"1247394";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1247394";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100292";"40000";"Órgão do Poder Legislativo";"associação brasileira de zootecnistas";"";"";"";"1";"0"
"1214827";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1214827";"141422";"https://dadosabertos.camara.leg.br/api/v2/deputados/141422";"10000";"Deputado(a)";"Efraim Filho";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"PB";"1";"1"
"1214826";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1214826";"141422";"https://dadosabertos.camara.leg.br/api/v2/deputados/141422";"10000";"Deputado(a)";"Efraim Filho";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"PB";"1";"1"
"1198894";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1198894";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2002";"2";"COMISSÃO PERMANENTE";"Comissão de Ciência e Tecnologia, Comunicação e Informática";"";"";"";"1";"1"
"1198486";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1198486";"167722";"https://dadosabertos.camara.leg.br/api/v2/deputados/167722";"10000";"Deputado(a)";"Marcos Rogério";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"RO";"1";"1"
"946433";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/946433";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2018";"2";"COMISSÃO PERMANENTE";"Comissão de Relações Exteriores e de Defesa Nacional";"";"";"";"1";"1"
"808105";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/808105";"74140";"https://dadosabertos.camara.leg.br/api/v2/deputados/74140";"10000";"Deputado(a)";"José Carlos Araújo";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"BA";"1";"1"
"796921";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/796921";"74140";"https://dadosabertos.camara.leg.br/api/v2/deputados/74140";"10000";"Deputado(a)";"José Carlos Araújo";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"BA";"1";"1"
"796838";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/796838";"73586";"https://dadosabertos.camara.leg.br/api/v2/deputados/73586";"10000";"Deputado(a)";"Júlio Delgado";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"MG";"1";"1"
"796837";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/796837";"73586";"https://dadosabertos.camara.leg.br/api/v2/deputados/73586";"10000";"Deputado(a)";"Júlio Delgado";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"MG";"1";"1"
