"idProposicao";"uriProposicao";"idDeputadoAutor";"uriAutor";"codTipoAutor";"tipoAutor";"nomeAutor";"siglaPartidoAutor";"uriPartidoAutor";"siglaUFAutor";"ordemAssinatura";"proponente"
"2430982";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2430982";"74041";"https://dadosabertos.camara.leg.br/api/v2/deputados/74041";"10000";"Deputado(a)";"Luiz Couto";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"PB";"1";"1"
"2355273";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2355273";"74693";"https://dadosabertos.camara.leg.br/api/v2/deputados/74693";"10000";"Deputado(a)";"Rodrigo Maia";"";"";"";"1";"1"
"2197178";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2197178";"141529";"https://dadosabertos.camara.leg.br/api/v2/deputados/141529";"10000";"Deputado(a)";"Roberto Britto";"PP**";"https://dadosabertos.camara.leg.br/api/v2/partidos/36809";"BA";"1";"1"
"2187148";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2187148";"161904";"https://dadosabertos.camara.leg.br/api/v2/deputados/161904";"10000";"Deputado(a)";"Dudimar Paxiuba";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"PA";"1";"1"
"2187147";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2187147";"161904";"https://dadosabertos.camara.leg.br/api/v2/deputados/161904";"10000";"Deputado(a)";"Dudimar Paxiuba";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"PA";"1";"1"
"2187146";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2187146";"161904";"https://dadosabertos.camara.leg.br/api/v2/deputados/161904";"10000";"Deputado(a)";"Dudimar Paxiuba";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"PA";"1";"1"
"2187144";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2187144";"161904";"https://dadosabertos.camara.leg.br/api/v2/deputados/161904";"10000";"Deputado(a)";"Dudimar Paxiuba";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"PA";"1";"1"
"2148350";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2148350";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2008";"2";"COMISSÃO PERMANENTE";"Comissão de Desenvolvimento Econômico, Indústria, Comércio e Serviços";"";"";"";"1";"1"
"2148348";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2148348";"74213";"https://dadosabertos.camara.leg.br/api/v2/deputados/74213";"10000";"Deputado(a)";"Antonio Balhmann";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"CE";"1";"1"
"2139842";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2139842";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
