"idProposicao";"uriProposicao";"idDeputadoAutor";"uriAutor";"codTipoAutor";"tipoAutor";"nomeAutor";"siglaPartidoAutor";"uriPartidoAutor";"siglaUFAutor";"ordemAssinatura";"proponente"
"2432409";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2432409";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Nelsinho Trad";"PSD";"";"MS";"1";"1"
"2432402";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2432402";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Vanderlan Cardoso";"PSD";"";"GO";"1";"1"
"2432395";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2432395";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Mecias de Jesus";"REPUBLIC";"";"RR";"1";"1"
"2432394";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2432394";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Rodrigo Cunha";"PODEMOS";"";"AL";"1";"1"
"2428318";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2428318";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Leila Barros";"PDT";"";"DF";"1";"1"
"2426093";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2426093";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Rogério Carvalho";"PT";"";"SE";"1";"1"
"2424210";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2424210";"204386";"https://dadosabertos.camara.leg.br/api/v2/deputados/204386";"10000";"Deputado(a)";"Jose Mario Schreiner";"";"";"";"1";"1"
"2422879";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422879";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Comissão de Meio Ambiente";"";"";"";"1";"1"
"2421318";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2421318";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Flávio Arns";"PSB";"";"PR";"1";"1"
"2419063";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419063";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"2416761";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2416761";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Wellington Fagundes";"PL";"";"MT";"1";"1"
"2416760";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2416760";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Mecias de Jesus";"REPUBLI";"";"RR";"1";"1"
"2416759";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2416759";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Alessandro Vieira";"MDB";"";"SE";"1";"1"
"2415735";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2415735";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"1";"COMISSÃO DIRETORA";"Mesa Diretora da Câmara dos Deputados";"";"";"";"1";"1"
"2415734";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2415734";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"1";"COMISSÃO DIRETORA";"Mesa Diretora da Câmara dos Deputados";"";"";"";"1";"1"
"2415733";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2415733";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"1";"COMISSÃO DIRETORA";"Mesa Diretora da Câmara dos Deputados";"";"";"";"1";"1"
"2415732";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2415732";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"1";"COMISSÃO DIRETORA";"Mesa Diretora da Câmara dos Deputados";"";"";"";"1";"1"
"2415724";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2415724";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"1";"COMISSÃO DIRETORA";"Mesa Diretora da Câmara dos Deputados";"";"";"";"1";"1"
"2415698";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2415698";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"1";"COMISSÃO DIRETORA";"Mesa Diretora da Câmara dos Deputados";"";"";"";"1";"1"
"2415686";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2415686";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"1";"COMISSÃO DIRETORA";"Mesa Diretora da Câmara dos Deputados";"";"";"";"1";"1"
"2415683";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2415683";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"1";"COMISSÃO DIRETORA";"Mesa Diretora da Câmara dos Deputados";"";"";"";"1";"1"
"2415682";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2415682";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"1";"COMISSÃO DIRETORA";"Mesa Diretora da Câmara dos Deputados";"";"";"";"1";"1"
"2408158";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408158";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Sérgio Petecão";"PSD";"";"AC";"1";"1"
"2407560";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2407560";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Margareth Buzetti";"PSD";"";"MT";"1";"1"
"2405732";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2405732";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Randolfe Rodrigues";"REDE";"";"AP";"1";"1"
"2405720";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2405720";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"2404069";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2404069";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Styvenson Valentim";"PODEMOS";"";"RN";"1";"1"
"2397809";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2397809";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Randolfe Rodrigues";"REDE";"";"AP";"1";"1"
"2397761";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2397761";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Chiquinho Feitosa";"DEM";"";"CE";"1";"1"
"2392985";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2392985";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Margareth Buzetti";"PSD";"";"MT";"1";"1"
"2391627";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2391627";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Jader Barbalho";"MDB";"";"PA";"1";"1"
"2391621";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2391621";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Magareth Buzetti";"PSD";"";"MT";"1";"1"
"2388818";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2388818";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Jean-Paul Prates";"PT";"";"RN";"1";"1"
"2386124";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2386124";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Carlos Portinho";"PL";"";"RJ";"1";"1"
"2382565";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2382565";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Mecias de Jesus";"REPUBLIC";"";"RR";"1";"1"
"2382557";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2382557";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Eduardo Braga";"MDB";"";"AM";"1";"1"
"2380438";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2380438";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Eduardo Braga";"MDB";"";"AM";"1";"1"
"2380426";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2380426";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Guaracy Silveira";"PP";"";"TO";"1";"1"
"2373883";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2373883";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Flávio Arns";"PSB";"";"PR";"1";"1"
"2372904";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2372904";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Rose de Freitas";"MDB";"";"ES";"1";"1"
"2372902";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2372902";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Carlos Viana";"PODEMOS";"";"MG";"1";"1"
"2372901";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2372901";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Mara Gabrilli";"PSD";"";"SP";"1";"1"
"2371784";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2371784";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Carlos Viana";"PODEMOS";"";"MG";"1";"1"
"2371783";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2371783";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Alessandro Vieira";"PSDB";"";"SE";"1";"1"
"2369466";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2369466";"160598";"https://dadosabertos.camara.leg.br/api/v2/deputados/160598";"10000";"Deputado(a)";"Flávia Morais";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"GO";"1";"1"
"2366767";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2366767";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Nelsinho Trad";"PSD";"";"MS";"1";"1"
"2366766";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2366766";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Eliziane Gama";"PSD";"";"MA";"1";"1"
"2365187";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2365187";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Renan Calheiros";"MDB";"";"AL";"1";"1"
"2363988";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2363988";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Nelsinho Trad";"PSD";"";"MS";"1";"1"
"2363311";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2363311";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Romário";"PL";"";"RJ";"1";"1"
"2357707";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2357707";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal - Flávio Arns";"PSB";"";"PR";"1";"1"
"2354272";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2354272";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"2353441";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2353441";"160575";"https://dadosabertos.camara.leg.br/api/v2/deputados/160575";"10000";"Deputado(a)";"Erika Kokay";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"DF";"1";"1"
"2352611";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2352611";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2352610";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2352610";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2352609";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2352609";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2352608";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2352608";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2352607";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2352607";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2352606";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2352606";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2352605";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2352605";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2352604";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2352604";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2352603";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2352603";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2352602";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2352602";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2352595";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2352595";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2352585";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2352585";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2352584";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2352584";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2352035";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2352035";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2006";"2";"COMISSÃO PERMANENTE";"Comissão de Desenvolvimento Urbano";"";"";"";"1";"1"
"2351113";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2351113";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2350506";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350506";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2350503";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350503";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2350500";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350500";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2350223";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350223";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2350219";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350219";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2350218";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350218";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2350216";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350216";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2350138";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350138";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2350013";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350013";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2350006";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350006";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2349997";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349997";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2349996";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349996";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2349995";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349995";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"2349994";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349994";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
