"idProposicao";"uriProposicao";"idDeputadoAutor";"uriAutor";"codTipoAutor";"tipoAutor";"nomeAutor";"siglaPartidoAutor";"uriPartidoAutor";"siglaUFAutor";"ordemAssinatura";"proponente"
"2179688";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2179688";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"2152722";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2152722";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"2123653";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2123653";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"2089855";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2089855";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"2056071";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2056071";"141391";"https://dadosabertos.camara.leg.br/api/v2/deputados/141391";"10000";"Deputado(a)";"Arnaldo Jardim";"PPS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36813";"SP";"1";"1"
"1999536";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1999536";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"1555329";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1555329";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"996669";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/996669";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100413";"30000";"Órgão do Poder Executivo";"Banco Central do Brasil";"";"";"";"1";"1"
"996668";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/996668";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100413";"30000";"Órgão do Poder Executivo";"Banco Central do Brasil";"";"";"";"1";"1"
"996664";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/996664";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100413";"30000";"Órgão do Poder Executivo";"Banco Central do Brasil";"";"";"";"1";"1"
"996660";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/996660";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100413";"30000";"Órgão do Poder Executivo";"Banco Central do Brasil";"";"";"";"1";"1"
"996505";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/996505";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"964473";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/964473";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
"964471";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/964471";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/275";"50000";"Órgão do Poder Judiciário";"Tribunal Superior do Trabalho";"";"";"";"1";"1"
"964467";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/964467";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/277";"50000";"Órgão do Poder Judiciário";"Tribunal Superior Eleitoral";"";"";"";"1";"1"
"964461";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/964461";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/349";"50000";"Órgão do Poder Judiciário";"Poder Judiciário";"";"";"";"1";"1"
"964457";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/964457";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/80";"50000";"Órgão do Poder Judiciário";"Supremo Tribunal Federal";"";"";"";"1";"1"
"964454";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/964454";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/81";"50000";"Órgão do Poder Judiciário";"Superior Tribunal de Justiça";"";"";"";"1";"1"
"964453";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/964453";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/80";"50000";"Órgão do Poder Judiciário";"Supremo Tribunal Federal";"";"";"";"1";"1"
"964450";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/964450";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100292";"40000";"Órgão do Poder Legislativo";"Câmara dos Deputados";"";"";"";"1";"1"
"964447";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/964447";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/82";"40000";"Órgão do Poder Legislativo";"Tribunal de Contas da União";"";"";"";"1";"1"
"964444";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/964444";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"964441";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/964441";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/82";"40000";"Órgão do Poder Legislativo";"Tribunal de Contas da União";"";"";"";"1";"1"
"964439";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/964439";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"964433";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/964433";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100292";"40000";"Órgão do Poder Legislativo";"Câmara dos Deputados";"";"";"";"1";"1"
"964429";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/964429";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/277";"50000";"Órgão do Poder Judiciário";"Tribunal Superior Eleitoral";"";"";"";"1";"1"
"964426";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/964426";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/57";"81007";"MPU - Ministério Público da União";"MINISTÉRIO PÚBLICO DA UNIÃO";"";"";"";"1";"1"
"964424";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/964424";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/81";"50000";"Órgão do Poder Judiciário";"Superior Tribunal de Justiça";"";"";"";"1";"1"
"964417";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/964417";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";"";"1";"1"
"964409";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/964409";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/349";"50000";"Órgão do Poder Judiciário";"Poder Judiciário";"";"";"";"1";"1"
"964405";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/964405";"";"https://dadosabertos.camara.leg.br/api/v2/orgaos/78";"40000";"Órgão do Poder Legislativo";"Senado Federal";"";"";"";"1";"1"
